vehicle,vclass,x_metres,y_metres,width_metres,height_metres,bb_x_metres,bb_y_metres,bb_x_homographed,bb_y_homographed,bb_x_homographed_normalised,bb_y_homographed_normalised,width_normalised,height_normalised,bb_x_normalised,bb_y_normalised,lon,lat,angle,color
0#0.0,0,487.9718717997016,103.36201464951408,1.8,1.5,488.8718717997016,104.11201464951408,366.1344266476685,191.37797615883986,0.028457518004637684,0.033018974492553456,0.00013990362194932378,0.00025879917184265007,0.03799719196329097,0.017962735446776065,92.87973685530105,56.03453202713114,177.27568952212815,"(255, 255, 0, 255)"
0#0.1,0,484.4314572654009,177.67578696470483,1.8,1.5,485.3314572654009,178.42578696470483,360.2671735823059,261.5566879464534,0.028001490252005743,0.04512710282029907,0.00013990362194932378,0.00025879917184265007,0.03772201595409614,0.03078429726789248,92.87967796089761,56.035199671595656,177.24550613600357,"(255, 255, 0, 255)"
0#0.10,0,534.1625074973412,530.6532006801957,1.8,1.5,535.0625074973411,531.4032006801957,1192.1930885762567,-20800.207369574182,0.09266229508598295,-3.5887176276007904,0.00013990362194932378,0.00025879917184265007,0.0415873237600918,0.09168447216704549,92.88046626603327,56.038371903820305,267.20451095203543,"(255, 255, 0, 255)"
0#0.2,0,479.6909749124751,344.2421135336651,1.8,1.5,480.5909749124751,344.9921135336651,326.2186122520715,692.2896339972428,0.025355091889637145,0.11944265596915853,0.00013990362194932378,0.00025879917184265007,0.03735356559245104,0.05952244884983869,92.879597224427,56.036696174517076,177.27227914001236,"(255, 255, 0, 255)"
0#0.3,0,478.3607139661339,372.1561885212349,1.8,1.5,479.2607139661339,372.9061885212349,310.00600167930907,892.174605978027,0.024094979144979718,0.15392936611077068,0.00013990362194932378,0.00025879917184265007,0.03725017207882278,0.06433854184286317,92.8795750939918,56.0369469580392,177.2703853772203,"(255, 255, 0, 255)"
0#0.4,0,475.8208823220394,430.4202235339894,1.8,1.5,476.72088232203936,431.1702235339894,220.38427300820769,2001.858125549233,0.017129198896953808,0.3453861500257475,0.00013990362194932378,0.00025879917184265007,0.03705276560873926,0.07439099784920451,92.8795327010838,56.03747041304134,178.51877074924943,"(255, 255, 0, 255)"
0#0.5,0,474.4632706870149,482.922621109906,1.8,1.5,475.3632706870149,483.672621109906,217616.61008578812,-2713970.9578740085,16.91408441518639,-468.24895753519814,0.00013990362194932378,0.00025879917184265007,0.036947246283772335,0.08344938252413836,92.87950944249664,56.03794211895454,178.51877074924943,"(255, 255, 0, 255)"
0#0.6,0,479.59796327018324,515.7697638620746,1.8,1.5,480.4979632701832,516.5197638620746,681.8303470007152,-3986.6644021860084,0.05299474172242462,-0.6878302971335418,0.00013990362194932378,0.00025879917184265007,0.0373463363337621,0.08911659141857739,92.87959093337642,56.03823732666644,223.86052170879054,"(255, 255, 0, 255)"
0#0.7,0,493.0146368956048,521.7584586552483,1.8,1.5,493.91463689560476,522.5084586552483,685.6370737514915,-4635.263064661357,0.053290616644760716,-0.7997348282714557,0.00013990362194932378,0.00025879917184265007,0.038389137019711236,0.09014983758717189,92.87980610007503,56.038291344233045,264.6243602029032,"(255, 255, 0, 255)"
0#0.8,0,504.17483201641005,522.7309315930368,1.8,1.5,505.07483201641,523.4809315930368,752.8748737788732,-6405.447612781779,0.058516623175724626,-1.1051496916462695,0.00013990362194932378,0.00025879917184265007,0.03925655464141225,0.09031762104779792,92.87998519128337,56.03830025611192,266.59295972804387,"(255, 255, 0, 255)"
0#0.9,0,531.6123323253394,527.3208648851037,1.8,1.5,532.5123323253393,528.0708648851037,1495.0299499705832,-27504.515671456713,0.1162000582908894,-4.745430585137459,0.00013990362194932378,0.00025879917184265007,0.04138911334722053,0.0911095350043312,92.88042542885464,56.03834192356577,267.20451095203674,"(255, 255, 0, 255)"
1#0.0,0,481.10247857985405,473.83182539695224,1.8,1.5,482.002478579854,474.58182539695224,-238.42451150560376,8247.192717975224,-0.018531362622851218,1.4229110969591483,0.00013990362194932378,0.00025879917184265007,0.03746327363437385,0.08188092225620293,92.87961625341077,56.03786054334478,358.5187707492494,"(255, 255, 0, 255)"
1#0.1,0,481.30811865594444,465.87918507338543,1.8,1.5,482.2081186559444,466.62918507338543,-5.154133443647782,5141.927510576812,-0.00040060107598692535,0.8871510542748122,0.00013990362194932378,0.00025879917184265007,0.037479256851853285,0.08050883110306857,92.87961977626622,56.03778909313076,358.5187707492494,"(255, 255, 0, 255)"
1#0.10,0,487.7225287652044,310.1021498682668,1.8,1.5,488.6225287652044,310.8521498682668,342.3873961948894,530.559047124432,0.02661179824303508,0.09153882800628571,0.00013990362194932378,0.00025879917184265007,0.03797781196682763,0.053632185967609866,92.87972707746609,56.03638955704643,357.27083076249835,"(255, 255, 0, 255)"
1#0.11,0,489.78560370488196,266.81232219747886,1.8,1.5,490.68560370488194,267.56232219747886,351.77752177395666,407.3688068179955,0.027341638564740915,0.07028447322601716,0.00013990362194932378,0.00025879917184265007,0.03813816288705751,0.04616327160066923,92.87976139691501,56.036000635765966,357.27368900609383,"(255, 255, 0, 255)"
1#0.12,0,492.0956137698606,218.39745940033654,1.8,1.5,492.9956137698606,219.14745940033654,358.68483936476315,316.7617176887034,0.027878504536356534,0.054651780139527845,0.00013990362194932378,0.00025879917184265007,0.0383177066508519,0.037810120669485255,92.87979982175163,56.03556567052367,357.2656163654882,"(255, 255, 0, 255)"
1#0.13,0,493.3459630311483,192.2177609785393,1.8,1.5,494.2459630311483,192.9677609785393,361.4726771553157,280.19668899384584,0.028095187094304034,0.0483431140431066,0.00013990362194932378,0.00025879917184265007,0.03841488908993846,0.03329326448905095,92.87982061904115,56.03533046880788,357.2656163654888,"(255, 255, 0, 255)"
1#0.14,0,495.6320496813266,144.2178172814618,1.8,1.5,496.53204968132655,144.9678172814618,365.4740769990834,227.6944119988442,0.028406192833754347,0.03928475017233336,0.00013990362194932378,0.00025879917184265007,0.03859257342463287,0.025011700704185954,92.87985864702401,56.034899231120875,357.27043818172797,"(255, 255, 0, 255)"
