vehicle,vclass,x_metres,y_metres,width_metres,height_metres,bb_x_metres,bb_y_metres,bb_x_homographed,bb_y_homographed,bb_x_homographed_normalised,bb_y_homographed_normalised,width_normalised,height_normalised,bb_x_normalised,bb_y_normalised,lon,lat,angle,color
0#0.10,0,507.35467211111336,522.9390433716815,1.8,1.5,508.25467211111334,523.6890433716815,783.299614318511,-7193.059886082532,0.060881362841482274,-1.2410386276884975,0.00013990362194932378,0.00025879917184265007,0.03950370527833929,0.09035352715177389,92.88003622112846,56.038302175594715,267.2053077138372,"(255, 255, 0, 255)"
0#0.11,0,523.0331313312562,526.9019490170316,1.8,1.5,523.9331313312562,527.6519490170316,950.6169398952364,-12434.22809407662,0.07388597387651456,-2.1453119554997615,0.00013990362194932378,0.00025879917184265007,0.04072230151805193,0.09103725828451201,92.88028774630632,56.03833802615729,267.2045109520354,"(255, 255, 0, 255)"
0#0.12,0,532.9641203901369,527.3868716695355,1.8,1.5,533.8641203901369,528.1368716695355,1724.6861609615466,-33861.79420726216,0.13404991146910825,-5.842269531963796,0.00013990362194932378,0.00025879917184265007,0.04149418003965,0.09112092333842917,92.8804471229084,56.038342537649775,267.20451095203543,"(255, 255, 0, 255)"
0#0.13,0,535.9672711719418,530.7413259195894,1.8,1.5,536.8672711719418,531.4913259195894,1353.2294866283096,-25642.471614907277,0.10517872583773585,-4.424166945291111,0.00013990362194932378,0.00025879917184265007,0.041727597635002465,0.09169967665969452,92.88049522965036,56.038372723669525,267.20451095203543,"(255, 255, 0, 255)"
0#0.2,0,488.25813375795263,97.3460924921378,1.8,1.5,489.1581337579526,98.0960924921378,366.50956735064926,186.88997313251733,0.028486675528575256,0.03224464684826041,0.00013990362194932378,0.00025879917184265007,0.03801944145483853,0.016924791665310177,92.87974161734986,56.034477979304825,177.27568952212874,"(255, 255, 0, 255)"
0#0.3,0,487.47471492653517,180.87579861556065,1.8,1.5,488.37471492653515,181.62579861556065,360.8204155116772,265.6792424700817,0.028044490557413117,0.04583837861802652,0.00013990362194932378,0.00025879917184265007,0.03795855082593931,0.031336404177978026,92.87972671110263,56.035228470908976,177.2455061360042,"(255, 255, 0, 255)"
0#0.4,0,482.7063410993326,213.73464894305891,1.8,1.5,483.60634109933255,214.48464894305891,356.236958685604,309.73497127402555,0.027688244884626456,0.053439436037616556,0.00013990362194932378,0.00025879917184265007,0.037587932620809304,0.03700563301295012,92.87964926727604,56.03552362888813,177.26561636548902,"(255, 255, 0, 255)"
0#0.5,0,479.4029251820541,350.2885711768639,1.8,1.5,480.3029251820541,351.0385711768639,323.2901457867567,728.3954091766803,0.02512747907560677,0.1256720857792754,0.00013990362194932378,0.00025879917184265007,0.03733117714768024,0.060565661003599704,92.87959243235258,56.03675049664745,177.27368900609386,"(255, 255, 0, 255)"
0#0.6,0,478.5586540220199,368.00448582178035,1.8,1.5,479.45865402201986,368.75448582178035,312.9202644241883,856.2455171730506,0.024321487985713375,0.14773042049224475,0.00013990362194932378,0.00025879917184265007,0.037265556818126835,0.06362223702929268,92.87957838692088,56.036909658627984,177.27038537721964,"(255, 255, 0, 255)"
0#0.7,0,477.1738364658714,397.05040459946935,1.8,1.5,478.07383646587135,397.80040459946935,286.5534196565447,1181.3145964207347,0.022272145162175086,0.20381549282621372,0.00013990362194932378,0.00025879917184265007,0.037157922933768954,0.06863361017934252,92.87955534897343,56.037170610752824,177.2703853772203,"(255, 255, 0, 255)"
