vehicle,vclass,x_metres,y_metres,width_metres,height_metres,bb_x_metres,bb_y_metres,bb_x_homographed,bb_y_homographed,bb_x_homographed_normalised,bb_y_homographed_normalised,width_normalised,height_normalised,bb_x_normalised,bb_y_normalised,lon,lat,angle,color
0#0.0,0,488.732740841801,87.37201389219013,1.8,1.5,489.63274084180097,88.12201389219013,367.10618913248413,179.75227695300694,0.028533047499804457,0.03101316027484592,0.00013990362194932378,0.00025879917184265007,0.0380563299270792,0.015203936144270206,92.87974951254367,56.03438837088525,177.2756895221281,"(255, 255, 0, 255)"
0#0.1,0,485.2515711452421,160.53034075848336,1.8,1.5,486.1515711452421,161.28034075848336,361.8640640622344,242.46654120826932,0.028125607342004845,0.04183342670950126,0.00013990362194932378,0.00025879917184265007,0.03778575867754096,0.0278261457485306,92.87969160165916,56.03504563476763,177.27568952212815,"(255, 255, 0, 255)"
0#0.10,0,534.1625074973412,530.6532006801957,1.8,1.5,535.0625074973411,531.4032006801957,1192.1930885762567,-20800.207369574182,0.09266229508598295,-3.5887176276007904,0.00013990362194932378,0.00025879917184265007,0.0415873237600918,0.09168447216704549,92.88046626603327,56.038371903820305,267.20451095203543,"(255, 255, 0, 255)"
0#0.2,0,480.52130034636554,326.8205147510273,1.8,1.5,481.4213003463655,327.5705147510273,333.380181366069,603.995378414434,0.025911719366241953,0.10420900248696238,0.00013990362194932378,0.00025879917184265007,0.037418102001116546,0.056516651958424306,92.8796110376555,56.03653965670053,177.27130842692299,"(255, 255, 0, 255)"
0#0.3,0,479.18943923748515,354.77177601281244,1.8,1.5,480.0894392374851,355.52177601281244,320.93911491227334,757.3825835078949,0.024944747000798486,0.1306733235865933,0.00013990362194932378,0.00025879917184265007,0.037314584116079984,0.061339160802762666,92.87958888067939,56.03679077432043,177.2716276653859,"(255, 255, 0, 255)"
0#0.4,0,476.2737481986955,416.3527908401616,1.8,1.5,477.1737481986955,417.1027908401616,256.1638786477737,1556.2966383058185,0.01991014135300588,0.26851218742336413,0.00013990362194932378,0.00025879917184265007,0.03708796426229562,0.0719639045617946,92.87954036300677,56.037344026084604,177.84118127999713,"(255, 255, 0, 255)"
0#0.5,0,474.8390295255841,468.391042692142,1.8,1.5,475.7390295255841,469.141042692142,-220.44639341701756,7509.240335123431,-0.01713402715817018,1.2955901199315787,0.00013990362194932378,0.00025879917184265007,0.036976451851825284,0.08094220888408246,92.8795158800504,56.0378115605121,178.51877074924943,"(255, 255, 0, 255)"
0#0.6,0,476.47986506975735,509.111859079788,1.8,1.5,477.37986506975733,509.861859079788,743.4504377001371,-4651.759910874186,0.057784116096699596,-0.8025810750300527,0.00013990362194932378,0.00025879917184265007,0.03710398453829918,0.0879678845893354,92.87954107508905,56.03817745742357,200.18467849582862,"(255, 255, 0, 255)"
0#0.7,0,487.5051677749078,521.1067131713439,1.8,1.5,488.4051677749078,521.8567131713439,665.5488168776083,-4086.7550455977444,0.05172927225848035,-0.7050992142163119,0.00013990362194932378,0.00025879917184265007,0.03796091775026487,0.09003739012618081,92.87971769269582,56.03828540222432,263.11292722370104,"(255, 255, 0, 255)"
0#0.8,0,501.37710418314794,522.5263358501282,1.8,1.5,502.2771041831479,523.2763358501282,731.2697623365627,-5842.891147907171,0.0568373824293924,-1.008090260163418,0.00013990362194932378,0.00025879917184265007,0.03903910338746681,0.09028232157524642,92.87994029415208,56.03829837416617,265.8174478547274,"(255, 255, 0, 255)"
