vehicle,vclass,x_metres,y_metres,width_metres,height_metres,bb_x_metres,bb_y_metres,bb_x_homographed,bb_y_homographed,bb_x_homographed_normalised,bb_y_homographed_normalised,width_normalised,height_normalised,bb_x_normalised,bb_y_normalised,lon,lat,angle,color
0#0.0,0,480.48778192866354,327.52378650593073,1.8,1.5,481.3877819286635,328.27378650593073,333.122381903837,607.1737617051763,0.02589168210040704,0.10475737779592413,0.00013990362194932378,0.00025879917184265007,0.037415496807761815,0.0566379893902572,92.87961048004792,56.0365459749818,177.27130842692299,"(255, 255, 0, 255)"
0#0.1,0,476.0474039068299,422.3572019160394,1.8,1.5,476.9474039068299,423.1072019160394,242.8450467068034,1721.5718133128778,0.018874945337074723,0.2970275730353481,0.00013990362194932378,0.00025879917184265007,0.037070371825495864,0.07299986230435462,92.87953656228154,56.03739797139084,178.31204389162883,"(255, 255, 0, 255)"
0#0.2,0,493.9299519826729,521.8445887830585,1.8,1.5,494.82995198267287,522.5945887830585,689.7240967583849,-4743.698943460442,0.05360827737901328,-0.8184435720256111,0.00013990362194932378,0.00025879917184265007,0.03846027918410328,0.09016469785767053,92.87982078824696,56.038292132409154,264.6243602029032,"(255, 255, 0, 255)"
0#0.3,0,503.6330015586617,522.691307937113,1.8,1.5,504.5330015586617,523.441307937113,748.3898913121458,-6288.667105157772,0.05816803134712775,-1.0850012258726314,0.00013990362194932378,0.00025879917184265007,0.03921444128390033,0.09031078466823896,92.87997649614373,56.03829989164045,266.4382057707851,"(255, 255, 0, 255)"
0#0.4,0,516.0689222693694,523.3644321176312,1.8,1.5,516.9689222693694,524.1144321176312,926.7635708562685,-10867.116492857383,0.07203198902971152,-1.8749338324460634,0.00013990362194932378,0.00025879917184265007,0.04018101370040179,0.09042692065521586,92.88017607084919,56.038306133546484,267.2053077138372,"(255, 255, 0, 255)"
0#0.5,0,526.0256826452653,527.0480730246546,1.8,1.5,526.9256826452653,527.7980730246546,1058.0165349453475,-15407.233428529265,0.08223352517840413,-2.6582528344598453,0.00013990362194932378,0.00025879917184265007,0.040954895277884755,0.09106246946595145,92.8803357719982,56.03833938564806,267.20451095203674,"(255, 255, 0, 255)"
0#0.6,0,533.6281118497069,527.419293868161,1.8,1.5,534.5281118497069,528.169293868161,1880.7470037524454,-38181.826493231456,0.14617962099739198,-6.5876167172587055,0.00013990362194932378,0.00025879917184265007,0.04154578826750403,0.09112651723053157,92.88045777891811,56.038342839283324,267.2045109520367,"(255, 255, 0, 255)"
0#0.7,0,535.9672711719418,530.7413259195894,1.8,1.5,536.8672711719418,531.4913259195894,1353.2294866283096,-25642.471614907277,0.10517872583773585,-4.424166945291111,0.00013990362194932378,0.00025879917184265007,0.041727597635002465,0.09169967665969452,92.88049522965036,56.038372723669525,267.20451095203543,"(255, 255, 0, 255)"
1#0.0,0,481.10247857985405,473.83182539695224,1.8,1.5,482.002478579854,474.58182539695224,-238.42451150560376,8247.192717975224,-0.018531362622851218,1.4229110969591483,0.00013990362194932378,0.00025879917184265007,0.03746327363437385,0.08188092225620293,92.87961625341077,56.03786054334478,358.5187707492494,"(255, 255, 0, 255)"
1#0.1,0,481.30811865594444,465.87918507338543,1.8,1.5,482.2081186559444,466.62918507338543,-5.154133443647782,5141.927510576812,-0.00040060107598692535,0.8871510542748122,0.00013990362194932378,0.00025879917184265007,0.037479256851853285,0.08050883110306857,92.87961977626622,56.03778909313076,358.5187707492494,"(255, 255, 0, 255)"
1#0.10,0,498.45376061505857,85.0325663669984,1.8,1.5,499.35376061505855,85.7825663669984,369.0904641628111,180.2517184340605,0.028687273757407983,0.031099330302632934,0.00013990362194932378,0.00025879917184265007,0.038811888746701266,0.014800304756210901,92.87990558198725,56.03436750317764,357.27043818172797,"(255, 255, 0, 255)"
1#0.11,0,499.22404791131015,68.8758274325187,1.8,1.5,500.12404791131013,69.6258274325187,369.89948406164643,169.63834065934824,0.0287501542096725,0.029268174716933788,0.00013990362194932378,0.00025879917184265007,0.03887175873708302,0.012012737652263407,92.87991839434436,56.034222348935764,357.27043818172734,"(255, 255, 0, 255)"
1#0.2,0,481.5020219955294,458.38043508955724,1.8,1.5,482.40202199552937,459.13043508955724,97.10459600404147,3780.6724839212866,0.007547380382717353,0.6522899385647493,0.00013990362194932378,0.00025879917184265007,0.03749432784047329,0.07921505091262201,92.87962309804556,56.037721720877514,358.51877074925005,"(255, 255, 0, 255)"
1#0.3,0,481.81338086727675,446.33937205537353,1.8,1.5,482.7133808672767,447.08937205537353,182.89188912484542,2638.683094706286,0.014215132063177788,0.45525933311012523,0.00013990362194932378,0.00025879917184265007,0.037518527970408576,0.07713757281838741,92.87962843194389,56.037613538372,358.5187707492494,"(255, 255, 0, 255)"
1#0.4,0,485.57996478944915,355.0607394215682,1.8,1.5,486.4799647894491,355.8107394215682,326.0759453044093,744.5513530370608,0.02534400321035359,0.1284595157068773,0.00013990362194932378,0.00025879917184265007,0.03781128282212413,0.06138901646334855,92.8796914349497,56.03679347065853,357.2736890060939,"(255, 255, 0, 255)"
