vehicle,vclass,x_metres,y_metres,width_metres,height_metres,bb_x_metres,bb_y_metres,bb_x_homographed,bb_y_homographed,bb_x_homographed_normalised,bb_y_homographed_normalised,width_normalised,height_normalised,bb_x_normalised,bb_y_normalised,lon,lat,angle,color
0#0.0,0,476.5276700468369,509.3063960681484,1.8,1.5,477.42767004683685,510.0563960681484,741.0229988137162,-4622.982397200708,0.0575954452676602,-0.7976160105591283,0.00013990362194932378,0.00025879917184265007,0.03710770014354398,0.08800144859698901,92.8795418369002,56.03817920606187,201.0357887729567,"(255, 255, 0, 255)"
0#0.1,0,506.0601675308959,522.8688047684159,1.8,1.5,506.9601675308959,523.6188047684159,769.7887482538414,-6845.853090780735,0.05983124112030478,-1.1811340736336673,0.00013990362194932378,0.00025879917184265007,0.03940309090089351,0.09034140869020288,92.88001544660773,56.03830152431011,267.1245309159876,"(255, 255, 0, 255)"
0#0.2,0,527.0019518461535,527.0957435081931,1.8,1.5,527.9019518461535,527.8457435081931,1104.7558108964834,-16701.05689840673,0.08586629961887791,-2.8814797961364267,0.00013990362194932378,0.00025879917184265007,0.041030775054107994,0.09107069418705883,92.88035143956783,56.03833982915485,267.20451095203543,"(255, 255, 0, 255)"
0#0.3,0,534.4922980759203,527.4614914251805,1.8,1.5,535.3922980759203,528.2114914251805,2154.519485316129,-45760.31920296039,0.1674583775311774,-7.895155141987645,0.00013990362194932378,0.00025879917184265007,0.04161295648032957,0.09113379769240519,92.88047164773653,56.03834323185863,267.2045109520354,"(255, 255, 0, 255)"
0#0.4,0,533.9255331717469,530.6416294038746,1.8,1.5,534.8255331717469,531.3916294038746,1175.3996589483322,-20295.239394461187,0.09135703862492865,-3.501594098423255,0.00013990362194932378,0.00025879917184265007,0.04156890511205867,0.09168247574255946,92.88046246296835,56.03837179616957,267.20451095203674,"(255, 255, 0, 255)"
1#0.0,0,482.19648616050864,431.52368699509145,1.8,1.5,483.0964861605086,432.27368699509145,237.58163110035565,1910.6602982883005,0.018465850388648813,0.32965153524642865,0.00013990362194932378,0.00025879917184265007,0.03754830453602585,0.0745813814691324,92.8796349948908,56.03748042736996,358.5187707492494,"(255, 255, 0, 255)"
1#0.1,0,484.4029892451537,379.7495564871028,1.8,1.5,485.3029892451537,380.4995564871028,311.26110301321717,938.9054069861867,0.02419253093527259,0.16199196117774095,0.00013990362194932378,0.00025879917184265007,0.03771980329901707,0.06564864673690524,92.87967185534437,56.037015278068154,357.27038537721955,"(255, 255, 0, 255)"
1#0.2,0,486.04651225758124,345.26519694414446,1.8,1.5,486.9465122575812,346.01519694414446,330.51597560883374,686.2998516184792,0.025689101166550113,0.11840922215639738,0.00013990362194932378,0.00025879917184265007,0.03784754486690356,0.05969896427607737,92.87969919640074,56.036705466274206,357.2713084269234,"(255, 255, 0, 255)"
1#0.3,0,490.0944806967849,260.32590536751735,1.8,1.5,490.9944806967849,261.07590536751735,352.87444108679244,392.9769952943111,0.027426895778547525,0.06780141395692048,0.00013990362194932378,0.00025879917184265007,0.03816217011478197,0.04504415206478905,92.87976653519875,56.03594236097091,357.27368900609383,"(255, 255, 0, 255)"
1#0.4,0,494.40494727681335,169.95623110714826,1.8,1.5,495.3049472768133,170.70623110714826,363.4791409428474,253.86559769119512,0.028251137956073945,0.04380013762788046,0.00013990362194932378,0.00025879917184265007,0.03849719782969169,0.02945242082594,92.87983823559536,56.03513046833694,357.27043818172797,"(255, 255, 0, 255)"
1#0.5,0,496.87425498798484,118.16262081078358,1.8,1.5,497.7742549879848,118.91262081078358,367.2094127433853,204.92887329361608,0.02854107047593543,0.03535694846335681,0.00013990362194932378,0.00025879917184265007,0.038689122881080736,0.02051632519164658,92.87987930942141,56.0346651478764,357.27043818172734,"(255, 255, 0, 255)"
1#0.6,0,498.3535548622313,87.13437720568346,1.8,1.5,499.2535548622313,87.88437720568346,368.98040520088824,181.6955609675509,0.028678719508851872,0.03134844047059194,0.00013990362194932378,0.00025879917184265007,0.038804100331278665,0.015162936025825304,92.87990391523591,56.03438638611896,357.27043818172797,"(255, 255, 0, 255)"
