vehicle,vclass,x_metres,y_metres,width_metres,height_metres,bb_x_metres,bb_y_metres,bb_x_homographed,bb_y_homographed,bb_x_homographed_normalised,bb_y_homographed_normalised,width_normalised,height_normalised,bb_x_normalised,bb_y_normalised,lon,lat,angle,color
0#0.0,0,507.3548036729995,522.9390497939146,1.8,1.5,508.25480367299946,523.6890497939146,783.3010702659501,-7193.0971723350385,0.06088147600388233,-1.2410450607893442,0.00013990362194932378,0.00025879917184265007,0.03950371550388617,0.09035352825981963,92.88003622323983,56.03830217565446,267.2053077138372,"(255, 255, 0, 255)"
0#0.1,0,520.7311586094897,526.7895454375279,1.8,1.5,521.6311586094897,527.5395454375279,892.0959129335836,-10814.265511783382,0.06933747185866497,-1.8658153056907145,0.00013990362194932378,0.00025879917184265007,0.04054338245060545,0.09101786498232019,92.88025080330544,56.03833698037783,267.20451095203543,"(255, 255, 0, 255)"
0#0.2,0,530.2050078329291,527.252146299095,1.8,1.5,531.1050078329291,528.002146299095,1331.937473452187,-22989.835681536635,0.10352382041444015,-3.9665002901201922,0.00013990362194932378,0.00025879917184265007,0.04127973012847265,0.09109767879556503,92.88040284353009,56.03834128424888,267.2045109520354,"(255, 255, 0, 255)"
1#0.0,0,496.0520479337877,135.40837416721854,1.8,1.5,496.9520479337877,136.15837416721854,366.0896460152273,219.61887946355438,0.028454037464264517,0.03789145608411911,0.00013990362194932378,0.00025879917184265007,0.038625217467261594,0.023491782982611894,92.87986563315248,56.0348200859495,357.27043818172734,"(255, 255, 0, 255)"
1#0.1,0,498.54791335008724,83.05771728506737,1.8,1.5,499.4479133500872,83.80771728506737,369.1928293635694,178.90880888610386,0.028695230014267787,0.03086763438338576,0.00013990362194932378,0.00025879917184265007,0.03881920669594957,0.014459578551598925,92.87990714805548,56.034349760877156,357.27043818172734,"(255, 255, 0, 255)"
1#0.2,0,499.23307427241053,68.68649994323444,1.8,1.5,500.1330742724105,69.43649994323444,369.9085931923102,169.51883971125966,0.028750862209879543,0.029247556886000628,0.00013990362194932378,0.00025879917184265007,0.03887246030408911,0.011980072453974195,92.87991854448121,56.034220647992974,357.27043818172797,"(255, 255, 0, 255)"
2#0.0,0,479.7567062356404,342.86296182651716,1.8,1.5,480.6567062356404,343.61296182651716,326.8509354258682,684.4937860441702,0.025404238724224173,0.1180976166397809,0.00013990362194932378,0.00025879917184265007,0.03735867450922123,0.059284499970068516,92.87959831793223,56.03668378404632,177.27162171997924,"(255, 255, 0, 255)"
2#0.1,0,474.20697184826605,392.01049592436846,1.8,1.5,475.106971848266,392.76049592436846,287.68798663771196,1129.5295115862004,0.022360328512180314,0.19488086811356115,0.00013990362194932378,0.00025879917184265007,0.036927325652748796,0.06776406071849007,92.8795078740077,56.03712528134105,177.2703853772203,"(255, 255, 0, 255)"
2#0.2,0,473.3928992033252,409.08529961898165,1.8,1.5,474.2928992033252,409.83529961898165,262.9835403299985,1424.975894429025,0.02044019433623492,0.24585505424931417,0.00013990362194932378,0.00025879917184265007,0.03686405247966152,0.07071002408885121,92.87949433070467,56.037278683476735,177.27038537722024,"(255, 255, 0, 255)"
3#0.0,0,519.2380048357401,523.5191318375425,1.8,1.5,520.13800483574,524.2691318375425,1021.1099896228043,-13283.291897189783,0.07936499219825931,-2.2918032948912668,0.00013990362194932378,0.00025879917184265007,0.04042732821667496,0.09045361142814744,92.88022692954226,56.038307572882424,267.2053077138372,"(255, 255, 0, 255)"
3#0.1,0,537.4101212663055,524.4062091740046,1.8,1.5,538.3101212663055,525.1562091740046,-1764.0651577234157,58043.96965396772,-0.13711061384450612,10.01448751793784,0.00013990362194932378,0.00025879917184265007,0.04183974205396436,0.09060666134817195,92.8805185629428,56.038315825901186,267.230818088196,"(255, 255, 0, 255)"
3#0.2,0,558.7469076179414,525.3930120167789,1.8,1.5,559.6469076179413,526.1430120167789,174.56335626623888,8386.01285340846,0.013567803222931671,1.4468621210159525,0.00013990362194932378,0.00025879917184265007,0.043498127438049226,0.09077691718715991,92.88086098590921,56.03832502330088,267.4486874355963,"(255, 255, 0, 255)"
3#0.3,0,580.2034329412894,526.3490774217117,1.8,1.5,581.1034329412894,527.0990774217117,320.3764883231539,4647.325522423655,0.02490101727989693,0.8018159976576353,0.00013990362194932378,0.00025879917184265007,0.04516581944204021,0.09094186981050927,92.88120533167076,56.03833394542868,267.4486874355975,"(255, 255, 0, 255)"
3#0.4,0,582.3962248825118,529.6512008590114,1.8,1.5,583.2962248825118,530.4012008590114,321.31411081688333,4968.64521754005,0.02497389327039354,0.8572541783195393,0.00013990362194932378,0.00025879917184265007,0.04533625251690593,0.09151159435110617,92.8812404343576,56.03836364845116,267.4340442613955,"(255, 255, 0, 255)"
4#0.0,0,578.3170868958174,523.0655325670169,1.8,1.5,579.2170868958174,523.8155325670169,320.5848000717645,4337.520319585398,0.024917208151077605,0.748364444372912,0.00013990362194932378,0.00025879917184265007,0.045019204639811704,0.09037535068444046,92.88117514690634,56.0383044140584,87.43470031042429,"(255, 255, 0, 255)"
4#0.1,0,529.50116858737,517.6084780644742,1.8,1.5,530.40116858737,518.3584780644742,-1123.1587643896085,36083.568915233554,-0.08729665509012967,6.22559850159309,0.00013990362194932378,0.00025879917184265007,0.041225024761959425,0.08943382989380161,92.88039181506323,56.03825462620557,87.2216252602695,"(255, 255, 0, 255)"
4#0.2,0,513.1930319193286,516.8170469387056,1.8,1.5,514.0930319193286,517.5670469387056,1304.2986195065703,-17732.736946157816,0.10137561165137339,-3.059478424112805,0.00013990362194932378,0.00025879917184265007,0.039957487324679665,0.08929728208052201,92.88013009585964,56.0382472613207,87.2216252602708,"(255, 255, 0, 255)"
5#0.0,0,554.2733786546836,521.9883054952816,1.8,1.5,555.1733786546836,522.7383054952816,160.34498171823185,8154.422394465981,0.012462690946543746,1.4069051750286372,0.00013990362194932378,0.00025879917184265007,0.04315042582424091,0.0901894937017394,92.88078928112982,56.03829436311718,87.40314175786769,"(255, 255, 0, 255)"
5#0.1,0,499.59540582348177,515.9507135867614,1.8,1.5,500.49540582348175,516.7007135867614,856.653757845764,-7772.623363935208,0.06658275748840074,-1.341032326420843,0.00013990362194932378,0.00025879917184265007,0.03890062224650099,0.08914781117784012,92.87991188180126,56.03823926523783,84.60399656678037,"(255, 255, 0, 255)"
6#0.0,0,476.35262698473866,414.2749001891904,1.8,1.5,477.25262698473864,415.0249001891904,260.2274628542173,1505.8795799620607,0.020225980324437846,0.2598135921259594,0.00013990362194932378,0.00025879917184265007,0.03709409505555251,0.071605400308694,92.87954168711178,56.03732535774309,177.83486244796853,"(255, 255, 0, 255)"
6#0.1,0,471.96358567087213,455.74960652585634,1.8,1.5,472.8635856708721,456.49960652585634,26.62196052120524,4284.423816725464,0.0020691715001714002,0.7392035570609841,0.00013990362194932378,0.00025879917184265007,0.03675296017961076,0.0787611467435915,92.87947008446989,56.03769793379115,178.51877074924943,"(255, 255, 0, 255)"
6#0.2,0,471.3996436169786,477.5587227410123,1.8,1.5,472.2996436169786,478.3087227410123,-2490.9446337750214,34776.12466307026,-0.19360676463353188,6.0000215084662285,0.00013990362194932378,0.00025879917184265007,0.036709128215216734,0.08252393422032647,92.87946042271517,56.03789387700837,178.51877074924943,"(255, 255, 0, 255)"
7#0.0,0,484.7320629990868,457.30377757103696,1.8,1.5,485.63206299908677,458.05377757103696,133.05935775923658,3414.4610352939485,0.010341936713760033,0.589106458815381,0.00013990362194932378,0.00025879917184265007,0.03774538030460802,0.0790292921965212,92.87967496872524,56.037712097811095,358.51899859928267,"(255, 255, 0, 255)"
7#0.1,0,485.3281997420478,434.2460599772219,1.8,1.5,486.22819974204776,434.9960599772219,239.81466973849328,1946.3876271423917,0.01863941160722006,0.33581567065948786,0.00013990362194932378,0.00025879917184265007,0.03779171457656208,0.07505108005128051,92.87968518095421,56.03750493655378,358.51899859928204,"(255, 255, 0, 255)"
8#0.0,0,499.7761618373375,519.1859459152054,1.8,1.5,500.6761618373375,519.9359459152054,777.9248100658111,-6501.049043099994,0.06046361029580375,-1.1216440723084877,0.00013990362194932378,0.00025879917184265007,0.038914671369294065,0.08970599480938671,92.87991469262273,56.03826833619891,84.59378782770668,"(255, 255, 0, 255)"
9#0.0,0,466.4405691740987,561.8201924248705,1.8,1.5,467.3405691740987,562.5701924248705,499.51805834536145,-1407.872968040006,0.0388246586620054,-0.24290423879227155,0.00013990362194932378,0.00025879917184265007,0.0363236879507305,0.09706179993527786,92.87937847026015,56.03865087746408,177.85223455875868,"(255, 255, 0, 255)"
