vehicle,vclass,x_metres,y_metres,width_metres,height_metres,bb_x_metres,bb_y_metres,bb_x_homographed,bb_y_homographed,bb_x_homographed_normalised,bb_y_homographed_normalised,width_normalised,height_normalised,bb_x_normalised,bb_y_normalised,lon,lat,angle,color
0#0.0,0,483.15403120894666,204.3609543930677,1.8,1.5,484.05403120894664,205.1109543930677,357.38591723210396,295.9972070744901,0.02777754680802922,0.051069221372410295,0.00013990362194932378,0.00025879917184265007,0.0376227289918348,0.03538836342185433,92.87965671413696,56.035439414442976,177.26561636548834,"(255, 255, 0, 255)"
0#0.1,0,483.34644571644657,267.54117609973025,1.8,1.5,484.24644571644654,268.29117609973025,349.03113526982196,411.03564483549553,0.027128177776295812,0.07091712298749059,0.00013990362194932378,0.00025879917184265007,0.03763768426212082,0.04628902279153386,92.8796580357945,56.03600708368364,177.27471741561214,"(255, 255, 0, 255)"
0#0.2,0,474.9950844434888,462.3559903015085,1.8,1.5,475.89508444348877,463.1059903015085,-41.36871607941674,5271.988507117353,-0.003215351786057573,0.9095908397372934,0.00013990362194932378,0.00025879917184265007,0.036988581100846324,0.07990096451026717,92.87951855359248,56.037757338800525,178.51877074924943,"(255, 255, 0, 255)"
0#0.3,0,474.34476505349085,487.5055443301791,1.8,1.5,475.2447650534908,488.2555443301791,2297.5313065594964,-23948.338833333608,0.17857386184979762,-4.1318735047159425,0.00013990362194932378,0.00025879917184265007,0.03693803552413266,0.08424008701348844,92.87950741223217,56.03798329406236,181.28611816347342,"(255, 255, 0, 255)"
0#0.4,0,480.1974412568779,516.6291073063043,1.8,1.5,481.09744125687786,517.3791073063043,676.115288163645,-3934.82433247267,0.05255054314966928,-0.6788861857268236,0.00013990362194932378,0.00025879917184265007,0.03739293030132736,0.08926485633304075,92.87960053079529,56.03824505714247,230.9548965962516,"(255, 255, 0, 255)"
0#0.5,0,496.35985589997233,522.073240028865,1.8,1.5,497.2598558999723,522.823240028865,701.4845122643255,-5055.723365216446,0.05452234667062999,-0.8722780133223682,0.00013990362194932378,0.00025879917184265007,0.03864914160578053,0.0902041476930409,92.87985978121195,56.03829422478643,264.83647762466666,"(255, 255, 0, 255)"
0#0.6,0,511.102283031594,523.1219841274343,1.8,1.5,512.0022830315941,523.8719841274343,831.5788065406784,-8429.471382282443,0.06463382609518718,-1.4543601418706766,0.00013990362194932378,0.00025879917184265007,0.03979498546802379,0.09038509042916394,92.88009636426186,56.038303877752924,267.2053077138372,"(255, 255, 0, 255)"
0#0.7,0,522.9364535603245,526.8972283149102,1.8,1.5,523.8364535603245,527.6472283149102,947.819341500224,-12356.7857634222,0.07366853268305798,-2.1319506148071428,0.00013990362194932378,0.00025879917184265007,0.040714787312321185,0.09103644380864565,92.88028619478182,56.03833798223709,267.20451095203543,"(255, 255, 0, 255)"
0#0.8,0,533.3343562853364,527.4049500070795,1.8,1.5,534.2343562853364,528.1549500070795,1807.0992060589301,-36143.1289049272,0.14045540230521764,-6.235874552264872,0.00013990362194932378,0.00025879917184265007,0.0415229563411578,0.09112404244428562,92.88045306460722,56.03834270583814,267.2045109520354,"(255, 255, 0, 255)"
0#0.9,0,534.077738445838,530.6490614717985,1.8,1.5,534.977738445838,531.3990614717985,1186.0922486009554,-20616.758909249398,0.09218811196960636,-3.5570667545288814,0.00013990362194932378,0.00025879917184265007,0.041580735150461526,0.09168375801790865,92.88046490562341,56.03837186531215,267.20451095203674,"(255, 255, 0, 255)"
1#0.0,0,481.10247857985405,473.83182539695224,1.8,1.5,482.002478579854,474.58182539695224,-238.42451150560376,8247.192717975224,-0.018531362622851218,1.4229110969591483,0.00013990362194932378,0.00025879917184265007,0.03746327363437385,0.08188092225620293,92.87961625341077,56.03786054334478,358.5187707492494,"(255, 255, 0, 255)"
1#0.1,0,481.30811865594444,465.87918507338543,1.8,1.5,482.2081186559444,466.62918507338543,-5.154133443647782,5141.927510576812,-0.00040060107598692535,0.8871510542748122,0.00013990362194932378,0.00025879917184265007,0.037479256851853285,0.08050883110306857,92.87961977626622,56.03778909313076,358.5187707492494,"(255, 255, 0, 255)"
1#0.10,0,491.8471192899482,223.60041408268623,1.8,1.5,492.74711928994816,224.35041408268623,358.06458226236725,324.89695382911094,0.02783029552793154,0.056055375056782424,0.00013990362194932378,0.00025879917184265007,0.03829839260764403,0.03870780091143655,92.87979568846683,56.0356124145239,357.2656163654882,"(255, 255, 0, 255)"
1#0.11,0,493.9310594626292,179.93179951747257,1.8,1.5,494.8310594626292,180.68179951747257,362.61625736566083,265.1916384634848,0.028184070990646726,0.045754250942630234,0.00013990362194932378,0.00025879917184265007,0.03846036526213502,0.031173533388107758,92.87983035195478,56.035220090148336,357.2803204620263,"(255, 255, 0, 255)"
1#0.12,0,496.3381055502973,129.40832944019934,1.8,1.5,497.2381055502973,130.15832944019934,366.49150603950466,214.3469544387798,0.02848527172699399,0.036981876197166974,0.00013990362194932378,0.00025879917184265007,0.03864745107650375,0.022456578578364274,92.87987039133495,56.034766180774206,357.27043818172797,"(255, 255, 0, 255)"
1#0.13,0,498.023699408437,94.05307946002787,1.8,1.5,498.92369940843696,94.80307946002787,368.60978272542116,186.5576865464086,0.028649913160688722,0.03218731651939417,0.00013990362194932378,0.00025879917184265007,0.038778462568664455,0.01635663896825878,92.87989842864293,56.03444854463723,357.27043818172734,"(255, 255, 0, 255)"
1#0.14,0,499.1316017128792,70.81488199151606,1.8,1.5,500.0316017128792,71.56488199151606,369.8057121982491,170.8685158531945,0.02874286586338016,0.02948042026452631,0.00013990362194932378,0.00025879917184265007,0.038864573427085276,0.012347288128280894,92.87991685667164,56.03423976965413,357.27043818172797,"(255, 255, 0, 255)"
1#0.2,0,481.5020219955294,458.38043508955724,1.8,1.5,482.40202199552937,459.13043508955724,97.10459600404147,3780.6724839212866,0.007547380382717353,0.6522899385647493,0.00013990362194932378,0.00025879917184265007,0.03749432784047329,0.07921505091262201,92.87962309804556,56.037721720877514,358.51877074925005,"(255, 255, 0, 255)"
1#0.3,0,481.696641741331,450.85397980102687,1.8,1.5,482.596641741331,451.60397980102687,157.37755331773673,2978.3266445214804,0.012232049845930104,0.5138589793860388,0.00013990362194932378,0.00025879917184265007,0.03750945451121801,0.07791649064890041,92.8796264320859,56.03765409970607,358.51877074925005,"(255, 255, 0, 255)"
1#0.4,0,481.89111729100415,443.3331009544396,1.8,1.5,482.7911172910041,444.0831009544396,196.9726979891736,2451.2411819280996,0.015309552152119819,0.42291945857972735,0.00013990362194932378,0.00025879917184265007,0.037524569974429045,0.07661889250421662,92.8796297636442,56.037586528635146,358.5187707492494,"(255, 255, 0, 255)"
1#0.5,0,483.7344713744913,393.77141495248804,1.8,1.5,484.6344713744913,394.52141495248804,299.3254597640335,1095.486884213949,0.02326484220146382,0.1890073989327034,0.00013990362194932378,0.00025879917184265007,0.03766784325932623,0.06806787697592961,92.87966073413462,56.03714125218624,357.27038537722024,"(255, 255, 0, 255)"
1#0.6,0,484.7594613322452,372.27271649312576,1.8,1.5,485.6594613322452,373.02271649312576,316.425166182617,871.1590256072516,0.024593903791591553,0.15030348958027115,0.00013990362194932378,0.00025879917184265007,0.037747509819077034,0.0643586467379444,92.87967778544896,56.036948105207465,357.27038537722024,"(255, 255, 0, 255)"
1#0.7,0,485.7888704696143,350.67372013809904,1.8,1.5,486.6888704696143,351.42372013809904,328.1437377461556,717.4223730625503,0.02550472079482011,0.12377887733998451,0.00013990362194932378,0.00025879917184265007,0.037827519856180186,0.06063211182506884,92.87969491031883,56.03675405712566,357.2728211348329,"(255, 255, 0, 255)"
1#0.8,0,488.31568647154523,297.6589031828266,1.8,1.5,489.2156864715452,298.4089031828266,345.5280121144521,489.3577532042546,0.02685590021097871,0.08443025417602736,0.00013990362194932378,0.00025879917184265007,0.0380239146954411,0.05148531800945938,92.87973694468661,56.036277765352125,357.27083076249835,"(255, 255, 0, 255)"
