vehicle,vclass,x_metres,y_metres,width_metres,height_metres,bb_x_metres,bb_y_metres,bb_x_homographed,bb_y_homographed,bb_x_homographed_normalised,bb_y_homographed_normalised,width_normalised,height_normalised,bb_x_normalised,bb_y_normalised,lon,lat,angle,color
0#0.0,0,507.349871353551,522.9388090212552,1.8,1.5,508.249871353551,523.6888090212552,783.2464959398117,-7191.699544886632,0.06087723425616443,-1.2408039242385493,0.00013990362194932378,0.00025879917184265007,0.03950333214313314,0.09035348671864307,92.88003614408403,56.038302173414195,267.2053077138372,"(255, 255, 0, 255)"
0#0.1,0,519.5036080224236,526.7296050747672,1.8,1.5,520.4036080224236,527.4796050747672,866.571994460881,-10107.719591009007,0.06735364483607034,-1.7439129729139073,0.00013990362194932378,0.00025879917184265007,0.040447972021018457,0.09100752330482524,92.88023110307181,56.03833642270068,267.2045109520367,"(255, 255, 0, 255)"
0#0.2,0,527.0019518461535,527.0957435081931,1.8,1.5,527.9019518461535,527.8457435081931,1104.7558108964834,-16701.05689840673,0.08586629961887791,-2.8814797961364267,0.00013990362194932378,0.00025879917184265007,0.041030775054107994,0.09107069418705883,92.88035143956783,56.03833982915485,267.20451095203543,"(255, 255, 0, 255)"
0#0.3,0,534.4922980759203,527.4614914251805,1.8,1.5,535.3922980759203,528.2114914251805,2154.519485316129,-45760.31920296039,0.1674583775311774,-7.895155141987645,0.00013990362194932378,0.00025879917184265007,0.04161295648032957,0.09113379769240519,92.88047164773653,56.03834323185863,267.2045109520354,"(255, 255, 0, 255)"
0#0.4,0,533.9255331717469,530.6416294038746,1.8,1.5,534.8255331717469,531.3916294038746,1175.3996589483322,-20295.239394461187,0.09135703862492865,-3.501594098423255,0.00013990362194932378,0.00025879917184265007,0.04156890511205867,0.09168247574255946,92.88046246296835,56.03837179616957,267.20451095203674,"(255, 255, 0, 255)"
1#0.0,0,487.40748880940475,316.71104973398474,1.8,1.5,488.30748880940473,317.46104973398474,340.5319049661376,554.9009728613289,0.026467581607814202,0.09573860815412852,0.00013990362194932378,0.00025879917184265007,0.037953325727452566,0.0547724378423024,92.8797218367307,56.03644893223346,357.27083076249835,"(255, 255, 0, 255)"
1#0.1,0,490.35776621252126,254.79690953705406,1.8,1.5,491.25776621252123,255.54690953705406,353.7609155964297,381.34626374098906,0.027495796331138637,0.06579473149430452,0.00013990362194932378,0.00025879917184265007,0.03818263377992548,0.04409021903675881,92.87977091503899,56.035892687767465,357.27248100470564,"(255, 255, 0, 255)"
1#0.2,0,492.1009669194051,218.28537564500482,1.8,1.5,493.0009669194051,219.03537564500482,358.69793611421187,316.58994190568694,0.027879522471180775,0.05462214318593632,0.00013990362194932378,0.00025879917184265007,0.03831812272030196,0.037790782547447346,92.8797999107921,56.0355646635491,357.2656163654882,"(255, 255, 0, 255)"
1#0.3,0,495.5733517679601,145.44900318687058,1.8,1.5,496.4733517679601,146.19900318687058,365.38551207281563,228.85627837743783,0.028399309192664045,0.03948521021004794,0.00013990362194932378,0.00025879917184265007,0.03858801117425462,0.02522412063265538,92.87985767065774,56.03491029225349,357.27043818172734,"(255, 255, 0, 255)"
1#0.4,0,498.7676009331905,78.44978081172913,1.8,1.5,499.6676009331905,79.19978081172913,369.42782373352424,175.82596255951586,0.028713494771764665,0.03033574233255967,0.00013990362194932378,0.00025879917184265007,0.03883628174515704,0.013664558456129938,92.87991080217361,56.03430836257746,357.27043818172734,"(255, 255, 0, 255)"
1#0.5,0,499.34713276027185,66.29412865449025,1.8,1.5,500.2471327602718,67.04412865449025,370.02298997908053,168.01809008080647,0.02875975361255095,0.028988628378331,0.00013990362194932378,0.00025879917184265007,0.038881325412736804,0.011567309981796108,92.8799204416326,56.03419915461806,357.27043818172797,"(255, 255, 0, 255)"
