vehicle,vclass,x_metres,y_metres,width_metres,height_metres,bb_x_metres,bb_y_metres,bb_x_homographed,bb_y_homographed,bb_x_homographed_normalised,bb_y_homographed_normalised,width_normalised,height_normalised,bb_x_normalised,bb_y_normalised,lon,lat,angle,color
0#0.0,0,474.68451350355565,498.15836289746414,1.8,1.5,475.5845135035556,498.90836289746414,980.0749378404857,-7533.665612525216,0.07617557421424574,-1.2998042809739847,0.00013990362194932378,0.00025879917184265007,0.03696444221230807,0.08607804742882405,92.87951256685898,56.03807901356548,183.7581982046606,"(255, 255, 0, 255)"
0#0.1,0,498.4762732004064,522.2723925340096,1.8,1.5,499.3762732004064,523.0223925340096,712.9614436567573,-5360.226456918205,0.05541438237655504,-0.9248147786263293,0.00013990362194932378,0.00025879917184265007,0.03881363852016216,0.09023850802864208,92.87989374362236,56.03829604721201,265.3342514826623,"(255, 255, 0, 255)"
0#0.2,0,527.0019518461535,527.0957435081931,1.8,1.5,527.9019518461535,527.8457435081931,1104.7558108964834,-16701.05689840673,0.08586629961887791,-2.8814797961364267,0.00013990362194932378,0.00025879917184265007,0.041030775054107994,0.09107069418705883,92.88035143956783,56.03833982915485,267.20451095203543,"(255, 255, 0, 255)"
0#0.3,0,534.4922980759203,527.4614914251805,1.8,1.5,535.3922980759203,528.2114914251805,2154.519485316129,-45760.31920296039,0.1674583775311774,-7.895155141987645,0.00013990362194932378,0.00025879917184265007,0.04161295648032957,0.09113379769240519,92.88047164773653,56.03834323185863,267.2045109520354,"(255, 255, 0, 255)"
0#0.4,0,533.9255331717469,530.6416294038746,1.8,1.5,534.8255331717469,531.3916294038746,1175.3996589483322,-20295.239394461187,0.09135703862492865,-3.501594098423255,0.00013990362194932378,0.00025879917184265007,0.04156890511205867,0.09168247574255946,92.88046246296835,56.03837179616957,267.20451095203674,"(255, 255, 0, 255)"
1#0.0,0,481.7641859345134,448.2418689492032,1.8,1.5,482.6641859345134,448.9918689492032,172.85978494607807,2772.229172532978,0.013435394446298621,0.4783004093397132,0.00013990362194932378,0.00025879917184265007,0.03751470433192238,0.07746581589875831,92.87962758918599,56.03763063128829,358.5187707492494,"(255, 255, 0, 255)"
1#0.1,0,483.57227845774014,397.1733376572905,1.8,1.5,484.4722784577401,397.9233376572905,295.8633337875838,1140.9058690498243,0.022995751110491514,0.196843662707009,0.00013990362194932378,0.00025879917184265007,0.037655236939044,0.06865482016171333,92.87965803594376,56.03717181548181,357.27038537722024,"(255, 255, 0, 255)"
1#0.2,0,485.16189697180806,363.83181187858634,1.8,1.5,486.06189697180804,364.58181187858634,321.49710618337497,804.6211908924313,0.024988116445155834,0.1388235319000054,0.00013990362194932378,0.00025879917184265007,0.03777878882106389,0.06290231398871399,92.87968448015698,56.03687227106906,357.27038537722024,"(255, 255, 0, 255)"
1#0.3,0,489.30065614654876,276.9962209224762,1.8,1.5,490.20065614654874,277.7462209224762,349.91813284434227,431.76437968383414,0.027197118983704513,0.0744935092622212,0.00013990362194932378,0.00025879917184265007,0.03810047070935401,0.04792032797144171,92.87975332960042,56.036092129207816,357.27368900609383,"(255, 255, 0, 255)"
1#0.4,0,493.67839684130803,185.25067162272111,1.8,1.5,494.578396841308,186.00067162272111,362.1328051500831,271.53737196755765,0.02814649503731409,0.046849097993022365,0.00013990362194932378,0.00025879917184265007,0.038440727253327214,0.03209121318542462,92.87982614861588,56.03526787559044,357.2803204620263,"(255, 255, 0, 255)"
1#0.5,0,496.252835770049,131.19685897349987,1.8,1.5,497.15283577004897,131.94685897349987,366.37313802548766,215.89980184217964,0.028476071663725136,0.0372497932784989,0.00013990362194932378,0.00025879917184265007,0.03864082354811511,0.022765158553053805,92.87986897298862,56.03478224915416,357.27043818172797,"(255, 255, 0, 255)"
1#0.6,0,497.8378261862541,97.95176134188287,1.8,1.5,498.7378261862541,98.70176134188287,368.3951193938061,189.37381385809442,0.028633228617581694,0.03267319079677267,0.00013990362194932378,0.00025879917184265007,0.0387640157147718,0.01702928939646012,92.87989533694538,56.034483570900456,357.27043818172734,"(255, 255, 0, 255)"
1#0.7,0,499.06023455893444,72.31180460778303,1.8,1.5,499.9602345589344,73.06180460778303,369.73272077436457,171.82607642385102,0.028737192660839777,0.029645630852976366,0.00013990362194932378,0.00025879917184265007,0.03885902646968245,0.012605556350549177,92.87991566960915,56.03425321820155,357.27043818172734,"(255, 255, 0, 255)"
2#0.0,0,492.02322007232124,85.58063489938962,1.8,1.5,492.9232200723212,86.33063489938962,367.83449588230167,179.22276694851323,0.02858965458435424,0.030921802441082336,0.00013990362194932378,0.00025879917184265007,0.03831207990613409,0.014894864544408146,92.87980236859707,56.034372327020634,177.2701877974194,"(255, 255, 0, 255)"
2#0.1,0,490.8979093644049,109.18180456349229,1.8,1.5,491.79790936440486,109.93180456349229,366.4317221992917,196.51684070181338,0.028480625073782972,0.03390559708450886,0.00013990362194932378,0.00025879917184265007,0.03822461599288084,0.018966839986799912,92.87978365037594,56.03458436296912,177.2701877974194,"(255, 255, 0, 255)"
2#0.2,0,487.5606972525042,179.08867229605175,1.8,1.5,488.4606972525042,179.83867229605175,360.9927521834046,263.5573256426829,0.02805788529328498,0.04547227840625999,0.00013990362194932378,0.00025879917184265007,0.03796523373639858,0.03102806630366662,92.87972814092078,56.03521241515071,177.2455061360042,"(255, 255, 0, 255)"
2#0.3,0,485.90051866309994,213.88776041153716,1.8,1.5,486.8005186630999,214.63776041153716,357.22800213548834,309.9655425851275,0.027765272978042,0.053479217147192455,0.00013990362194932378,0.00025879917184265007,0.03783619762654282,0.03703204976044464,92.87970052507428,56.03552505456264,177.27453876404334,"(255, 255, 0, 255)"
2#0.4,0,483.4592826166631,265.1707056642293,1.8,1.5,484.35928261666305,265.9207056642293,349.4789483563746,405.5139361679764,0.02716298370560971,0.06996444723395037,0.00013990362194932378,0.00025879917184265007,0.037646454423804064,0.0458800389344771,92.87965991296238,56.03598578707634,177.27471741561214,"(255, 255, 0, 255)"
2#0.5,0,480.9880251194291,317.02913824351816,1.8,1.5,481.8880251194291,317.77913824351816,336.74106234000186,562.5598021675465,0.026172941266905163,0.09706000727528408,0.00013990362194932378,0.00025879917184265007,0.037454377826786026,0.05482731853752901,92.87961880196677,56.03645168975116,177.27083076249806,"(255, 255, 0, 255)"
2#0.6,0,475.84008956930757,357.75659405175895,1.8,1.5,476.74008956930754,358.50659405175895,316.40284035694543,786.121707195966,0.024592168533883522,0.13563176452656417,0.00013990362194932378,0.00025879917184265007,0.037054258477328426,0.06185413976048291,92.87953504301095,56.03681754005896,177.27038537722024,"(255, 255, 0, 255)"
2#0.7,0,474.39533207702476,388.0597257444406,1.8,1.5,475.29533207702474,388.8097257444406,292.0939502714233,1076.8375385582303,0.02270277866247655,0.18578977545863187,0.00013990362194932378,0.00025879917184265007,0.03694196580732354,0.06708242335135275,92.87951100764337,56.03708978713525,177.27038537721955,"(255, 255, 0, 255)"
3#0.0,0,486.729800841181,520.3184352493566,1.8,1.5,487.62980084118095,521.0684352493566,669.7214986341205,-4113.2733700097415,0.0520535907534681,-0.7096744944806316,0.00013990362194932378,0.00025879917184265007,0.037900652948949246,0.08990138634391937,92.87970527028497,56.038278307519896,254.6058513671792,"(255, 255, 0, 255)"
3#0.1,0,516.7877249382854,523.3995206863965,1.8,1.5,517.6877249382853,524.1495206863965,945.1057878184369,-11336.85359644147,0.07345762380059356,-1.9559788813736145,0.00013990362194932378,0.00025879917184265007,0.040236882087539665,0.09043297458357427,92.88018760647896,56.03830646001458,267.20530771383847,"(255, 255, 0, 255)"
3#0.2,0,527.4767916127958,523.9213106953434,1.8,1.5,528.3767916127957,524.6713106953434,1699.3775525617841,-30653.462641931415,0.13208281925709497,-5.288727163894309,0.00013990362194932378,0.00025879917184265007,0.04106768161144067,0.09052300046503509,92.88035914887568,56.038311314681785,267.2053077138372,"(255, 255, 0, 255)"
3#0.3,0,544.6689658702954,524.7533899483977,1.8,1.5,545.5689658702954,525.5033899483977,-239.1478000496486,18988.263288218455,-0.018587579671199173,3.276097875814088,0.00013990362194932378,0.00025879917184265007,0.0424039301935563,0.09066656141276702,92.8806350560211,56.038319058024754,267.32978895264705,"(255, 255, 0, 255)"
3#0.4,0,554.7703873421141,525.2158251978304,1.8,1.5,555.670387342114,525.9658251978304,114.42281452205657,9928.032274606847,0.008893425658484111,1.7129110204635691,0.00013990362194932378,0.00025879917184265007,0.043189055443969684,0.09074634665248972,92.88079716860867,56.038323369664695,267.4486874355976,"(255, 255, 0, 255)"
3#0.5,0,565.0988031745802,525.6760414218635,1.8,1.5,565.9988031745802,526.4260414218635,238.70637402466858,6741.368886972196,0.018553270171356176,1.1631071233561414,0.00013990362194932378,0.00025879917184265007,0.043991823657281215,0.0908257490375886,92.88096292449997,56.03832766466853,267.4486874355976,"(255, 255, 0, 255)"
3#0.6,0,574.0849578631568,526.0764488266809,1.8,1.5,574.9849578631568,526.8264488266809,294.71363894869666,5305.327778323395,0.022906391959326648,0.9153429569226009,0.00013990362194932378,0.00025879917184265007,0.044690265650797194,0.09089483244076621,92.88110713910329,56.03833140132079,267.4486874355963,"(255, 255, 0, 255)"
3#0.7,0,581.716105024842,526.4164794556524,1.8,1.5,582.616105024842,527.1664794556524,325.7060713209312,4510.673602585289,0.02531525503815725,0.7782390618677172,0.00013990362194932378,0.00025879917184265007,0.045283390721657234,0.09095349887088551,92.88122960784516,56.038334574397034,267.4486874355976,"(255, 255, 0, 255)"
4#0.0,0,740.1457253528231,533.496015270877,1.8,1.5,741.0457253528231,534.246015270877,450.7875947705914,1304.0089632500305,0.03503712068790544,0.22498429317633376,0.00013990362194932378,0.00025879917184265007,0.05759721167051322,0.09217495087489251,92.88377217538168,56.03840060430346,267.44284571268116,"(255, 255, 0, 255)"
4#0.1,0,768.2041838163946,531.5424450431661,1.8,1.5,769.1041838163945,532.2924450431661,453.89109663096554,1161.6101509352625,0.03527833799401255,0.20041583004404112,0.00013990362194932378,0.00025879917184265007,0.05977803387349561,0.0918378959701805,92.88422256047234,56.03838347507159,87.44314115003515,"(255, 255, 0, 255)"
