vehicle,vclass,x_metres,y_metres,width_metres,height_metres,bb_x_metres,bb_y_metres,bb_x_homographed,bb_y_homographed,bb_x_homographed_normalised,bb_y_homographed_normalised,width_normalised,height_normalised,bb_x_normalised,bb_y_normalised,lon,lat,angle,color
0#0.0,0,507.349871353551,522.9388090212552,1.8,1.5,508.249871353551,523.6888090212552,783.2464959398117,-7191.699544886632,0.06087723425616443,-1.2408039242385493,0.00013990362194932378,0.00025879917184265007,0.03950333214313314,0.09035348671864307,92.88003614408403,56.038302173414195,267.2053077138372,"(255, 255, 0, 255)"
0#0.1,0,519.5036080224236,526.7296050747672,1.8,1.5,520.4036080224236,527.4796050747672,866.571994460881,-10107.719591009007,0.06735364483607034,-1.7439129729139073,0.00013990362194932378,0.00025879917184265007,0.040447972021018457,0.09100752330482524,92.88023110307181,56.03833642270068,267.2045109520367,"(255, 255, 0, 255)"
0#0.2,0,527.0019518461535,527.0957435081931,1.8,1.5,527.9019518461535,527.8457435081931,1104.7558108964834,-16701.05689840673,0.08586629961887791,-2.8814797961364267,0.00013990362194932378,0.00025879917184265007,0.041030775054107994,0.09107069418705883,92.88035143956783,56.03833982915485,267.20451095203543,"(255, 255, 0, 255)"
0#0.3,0,534.6128985566899,527.4673802550525,1.8,1.5,535.5128985566898,528.2173802550525,2201.532279153847,-47061.714117921445,0.171112410939985,-8.119688426142416,0.00013990362194932378,0.00025879917184265007,0.04162233006036762,0.09113481370860119,92.880473583183,56.03834328664389,267.20451095203543,"(255, 255, 0, 255)"
1#0.0,0,493.72765485438885,184.2137272960704,1.8,1.5,494.6276548543888,184.9637272960704,362.2283928856356,270.28269926872713,0.028153924520879496,0.04663262582276175,0.00013990362194932378,0.00025879917184265007,0.03844455579468279,0.03191230629676853,92.87982696808149,56.03525855954714,357.2803204620263,"(255, 255, 0, 255)"
1#0.1,0,496.982763780908,115.88665410604148,1.8,1.5,497.88276378090796,116.63665410604148,367.34940214874524,203.09237898033635,0.028551951045293428,0.035040092991776454,0.00013990362194932378,0.00025879917184265007,0.038697556643938126,0.02012364632609411,92.87988111430576,56.03464470029748,357.27043818172797,"(255, 255, 0, 255)"
1#0.2,0,498.2560505649923,89.1795251435331,1.8,1.5,499.15605056499226,89.9295251435331,368.8721949055661,183.11515119644406,0.028670308946492005,0.03159336632098759,0.00013990362194932378,0.00025879917184265007,0.03879652188442346,0.015515791087566096,92.87990229341709,56.03440475999333,357.27043818172734,"(255, 255, 0, 255)"
1#0.3,0,499.2779541041678,67.74514763396677,1.8,1.5,500.1779541041678,68.49514763396677,369.9537622004922,168.92627610653943,0.028754372936459827,0.0291453202392235,0.00013990362194932378,0.00025879917184265007,0.03887594855465317,0.011817658321940434,92.87991929097421,56.03421219076136,357.27043818172734,"(255, 255, 0, 255)"
2#0.0,0,481.693823595107,302.22291647621347,1.8,1.5,482.593823595107,302.97291647621347,341.1277510439479,508.47744492754754,0.026513893288041962,0.08772902776527736,0.00013990362194932378,0.00025879917184265007,0.03750923547296028,0.052272759916530964,92.87963054335953,56.036318668802814,177.27083076249806,"(255, 255, 0, 255)"
2#0.1,0,475.84422526428773,357.66984972941185,1.8,1.5,476.7442252642877,358.41984972941185,316.45510975553907,785.4966049550396,0.024596231132872612,0.13552391389838503,0.00013990362194932378,0.00025879917184265007,0.037054579921054535,0.06183917352129258,92.87953511181296,56.03681676073725,177.27038537722024,"(255, 255, 0, 255)"
2#0.2,0,474.08025324335165,394.6683610630816,1.8,1.5,474.9802532433516,395.4183610630816,284.49377479364153,1167.729855103703,0.022112060842036492,0.2014716796245174,0.00013990362194932378,0.00025879917184265007,0.036917476546195524,0.06822262958300233,92.87950576586331,56.03714915992858,177.27038537722024,"(255, 255, 0, 255)"
