vehicle,vclass,x_metres,y_metres,width_metres,height_metres,bb_x_metres,bb_y_metres,bb_x_homographed,bb_y_homographed,bb_x_homographed_normalised,bb_y_homographed_normalised,width_normalised,height_normalised,bb_x_normalised,bb_y_normalised,lon,lat,angle,color
0#0.10,0,507.35052173978977,522.9388407700554,1.8,1.5,508.25052173978975,523.6888407700554,783.2536910687732,-7191.883809364916,0.060877793492054494,-1.2408357159014691,0.00013990362194932378,0.00025879917184265007,0.039503382693905624,0.09035349219635186,92.88003615452169,56.03830217370961,267.2053077138385,"(255, 255, 0, 255)"
0#0.11,0,518.3560140286443,526.6735689317243,1.8,1.5,519.2560140286442,527.4235689317243,845.4712569375085,-9523.614919212132,0.0657136061664471,-1.643135769360271,0.00013990362194932378,0.00025879917184265007,0.04035877615643123,0.09099785523321674,92.88021268601476,56.03833590134501,267.20451095203674,"(255, 255, 0, 255)"
0#0.12,0,531.5734976193622,527.3189686159083,1.8,1.5,532.4734976193622,528.0689686159083,1489.687122792505,-27356.617034650255,0.11578479113885473,-4.719913221989347,0.00013990362194932378,0.00025879917184265007,0.04138609494942967,0.09110920783573295,92.88042480561923,56.03834190592406,267.20451095203543,"(255, 255, 0, 255)"
0#0.13,0,534.4661418213566,530.668026913607,1.8,1.5,535.3661418213566,531.418026913607,1214.9504811858778,-21484.507999019173,0.09443109600387671,-3.706781918395302,0.00013990362194932378,0.00025879917184265007,0.04161092350546841,0.09168703017833109,92.88047113888632,56.03837204175262,267.2045109520354,"(255, 255, 0, 255)"
0#0.2,0,489.07271172202644,80.22737489193115,1.8,1.5,489.9727117220264,80.97737489193115,367.51525277780985,174.85843615249445,0.028564841658464932,0.030168812310644312,0.00013990362194932378,0.00025879917184265007,0.038082753903468554,0.01397125170668239,92.87975516801177,56.034324182518,177.27568952212815,"(255, 255, 0, 255)"
0#0.3,0,487.6686343906801,176.8452193734589,1.8,1.5,488.5686343906801,177.5952193734589,361.20623465186463,260.928796046288,0.02807447805470734,0.04501877088445273,0.00013990362194932378,0.00025879917184265007,0.03797362306782839,0.030640997131376618,92.87972993582838,56.03519225969914,177.24550613600485,"(255, 255, 0, 255)"
0#0.4,0,483.0046447862451,207.48879364224746,1.8,1.5,483.90464478624506,208.23879364224746,357.0113239672791,300.4761101285421,0.027748431833303208,0.05184197897317841,0.00013990362194932378,0.00025879917184265007,0.03761111804649814,0.03592801822675077,92.87965422925231,56.035467515342496,177.26561636548834,"(255, 255, 0, 255)"
0#0.5,0,479.7273281563969,343.4793624433063,1.8,1.5,480.62732815639686,344.2293624433063,326.5698804448389,687.9588842555835,0.02538239394099478,0.11869545967142571,0.00013990362194932378,0.00025879917184265007,0.0373563911205034,0.059390849282834064,92.87959782919908,56.03668932186625,177.2719155526143,"(255, 255, 0, 255)"
0#0.6,0,478.94872140705877,359.8229997239455,1.8,1.5,479.84872140705875,360.5729997239455,318.0832557668866,792.5925144446286,0.024722777535122538,0.13674819089796902,0.00013990362194932378,0.00025879917184265007,0.03729587450699974,0.062210662478251466,92.87958487605988,56.03683615514271,177.27038537722024,"(255, 255, 0, 255)"
0#0.7,0,477.33706720593256,393.62671402247645,1.8,1.5,478.23706720593253,394.37671402247645,290.56289906477275,1131.8829032856256,0.022583778879587495,0.1952869053287829,0.00013990362194932378,0.00025879917184265007,0.03717060991807341,0.06804291132202837,92.87955806451076,56.037139851894274,177.2703853772203,"(255, 255, 0, 255)"
0#0.8,0,472.7921305237045,423.73312685333406,1.8,1.5,473.69213052370446,424.48312685333406,230.09308519803702,1820.0798732142657,0.017883808891499844,0.3140234425835517,0.00013990362194932378,0.00025879917184265007,0.03681735819397671,0.07323725446054762,92.8794842786456,56.03741028288303,178.51121189192727,"(255, 255, 0, 255)"
0#0.9,0,495.5872960391833,522.0005430084718,1.8,1.5,496.48729603918326,522.7505430084718,697.5929201093824,-4952.472609216969,0.054219875649726586,-0.85446387322584,0.00013990362194932378,0.00025879917184265007,0.038589094982059945,0.09019160507392543,92.87984738384904,56.0382935595406,264.6585417440603,"(255, 255, 0, 255)"
