vehicle,vclass,x_metres,y_metres,width_metres,height_metres,bb_x_metres,bb_y_metres,bb_x_homographed,bb_y_homographed,bb_x_homographed_normalised,bb_y_homographed_normalised,width_normalised,height_normalised,bb_x_normalised,bb_y_normalised,lon,lat,angle,color
0#0.0,0,477.4448839452996,391.3653069218627,1.8,1.5,478.34488394529956,392.1153069218627,293.0450231740359,1101.281524702517,0.022776700075706195,0.1900071643724149,0.00013990362194932378,0.00025879917184265007,0.03717898989159797,0.06765274446546975,92.87955985816797,56.03711953513375,177.27038537721964,"(255, 255, 0, 255)"
0#0.1,0,474.3242237231321,488.29993137387294,1.8,1.5,475.22422372313207,489.04993137387294,2017.6437045001087,-20451.6492478242,0.15681981225712022,-3.528579925435507,0.00013990362194932378,0.00025879917184265007,0.03693643896495663,0.08437714481950878,92.87950706031314,56.037990431203966,181.8876533177353,"(255, 255, 0, 255)"
0#0.2,0,506.52838205607554,522.8987077737908,1.8,1.5,507.4283820560755,523.6487077737908,774.4310598878875,-6965.939626857048,0.060192061237982854,-1.201852937691002,0.00013990362194932378,0.00025879917184265007,0.03943948251640568,0.09034656793888729,92.88002296050153,56.0383018002913,267.2053077138385,"(255, 255, 0, 255)"
0#0.3,0,521.1146243068307,523.6107395822062,1.8,1.5,522.0146243068307,524.3607395822062,1098.9599489586938,-15276.999336590416,0.0854158206869807,-2.635783184366876,0.00013990362194932378,0.00025879917184265007,0.04057318702835618,0.09046941676711631,92.8802570462771,56.03830842519677,267.2053077138385,"(255, 255, 0, 255)"
0#0.4,0,530.6640147063981,524.076895950555,1.8,1.5,531.5640147063981,524.826895950555,2877.224003081055,-60817.656058399334,0.22363003288365108,-10.493039347549919,0.00013990362194932378,0.00025879917184265007,0.04131540608630484,0.09054984402183489,92.88041029870895,56.038312762180865,267.2053077138385,"(255, 255, 0, 255)"
0#0.5,0,533.592501965108,527.4175550645441,1.8,1.5,534.492501965108,528.1675550645441,1871.3837595137543,-37922.63580395183,0.145451870007287,-6.542897826768777,0.00013990362194932378,0.00025879917184265007,0.04154302051648592,0.09112621722990753,92.88045720743594,56.03834282310673,267.20451095203674,"(255, 255, 0, 255)"
0#0.6,0,535.9672711719418,530.7413259195894,1.8,1.5,536.8672711719418,531.4913259195894,1353.2294866283096,-25642.471614907277,0.10517872583773585,-4.424166945291111,0.00013990362194932378,0.00025879917184265007,0.041727597635002465,0.09169967665969452,92.88049522965036,56.038372723669525,267.20451095203543,"(255, 255, 0, 255)"
1#0.0,0,481.10247857985405,473.83182539695224,1.8,1.5,482.002478579854,474.58182539695224,-238.42451150560376,8247.192717975224,-0.018531362622851218,1.4229110969591483,0.00013990362194932378,0.00025879917184265007,0.03746327363437385,0.08188092225620293,92.87961625341077,56.03786054334478,358.5187707492494,"(255, 255, 0, 255)"
1#0.1,0,481.30811865594444,465.87918507338543,1.8,1.5,482.2081186559444,466.62918507338543,-5.154133443647782,5141.927510576812,-0.00040060107598692535,0.8871510542748122,0.00013990362194932378,0.00025879917184265007,0.037479256851853285,0.08050883110306857,92.87961977626622,56.03778909313076,358.5187707492494,"(255, 255, 0, 255)"
1#0.10,0,499.34713276027185,66.29412865449025,1.8,1.5,500.2471327602718,67.04412865449025,370.02298997908053,168.01809008080647,0.02875975361255095,0.028988628378331,0.00013990362194932378,0.00025879917184265007,0.038881325412736804,0.011567309981796108,92.8799204416326,56.03419915461806,357.27043818172797,"(255, 255, 0, 255)"
1#0.2,0,481.5020317839072,458.38005654734815,1.8,1.5,482.4020317839072,459.13005654734815,97.10841750984494,3780.6216125285496,0.0075476774063302455,0.6522811615818753,0.00013990362194932378,0.00025879917184265007,0.03749432860126747,0.07921498560168186,92.87962309821323,56.037721717476494,358.5187707492494,"(255, 255, 0, 255)"
1#0.3,0,483.81848784566455,392.0092076589342,1.8,1.5,484.7184878456645,392.7592076589342,301.0205918450524,1073.2487626648447,0.023396595044695507,0.1851705939725405,0.00013990362194932378,0.00025879917184265007,0.03767437337522653,0.06776383845047174,92.87966213180478,56.03712542029723,357.27038537722024,"(255, 255, 0, 255)"
1#0.4,0,488.51492549638505,293.479272185966,1.8,1.5,489.414925496385,294.229272185966,346.49196952815566,476.7117328866658,0.026930823062968727,0.08224840111916248,0.00013990362194932378,0.00025879917184265007,0.03803940039611262,0.050764194649062455,92.87974025902902,56.03624021502057,357.27083076249767,"(255, 255, 0, 255)"
1#0.5,0,492.057980507242,219.18542120947816,1.8,1.5,492.957980507242,219.93542120947816,358.5924573974255,317.97339122940855,0.02787132421867134,0.0548608335454466,0.00013990362194932378,0.00025879917184265007,0.038314781634326285,0.03794606991191825,92.8797991957867,56.03557274967185,357.2656163654882,"(255, 255, 0, 255)"
1#0.6,0,493.1876970325712,195.5315199748902,1.8,1.5,494.08769703257116,196.2815199748902,361.14755507080963,284.46096089287346,0.028069917229193973,0.04907884073376008,0.00013990362194932378,0.00025879917184265007,0.03840258798636493,0.033864996545012106,92.87981798658775,56.03536024003777,357.2656163654882,"(255, 255, 0, 255)"
1#0.7,0,495.37254731825516,149.66086684677117,1.8,1.5,496.27254731825514,150.41086684677117,365.07763377488595,232.8952750563418,0.028375379587664073,0.040182069540431645,0.00013990362194932378,0.00025879917184265007,0.038572403802133934,0.025950805184052995,92.87985433052299,56.03494813217837,357.27043818172797,"(255, 255, 0, 255)"
1#0.8,0,497.5798423420619,103.3629600468475,1.8,1.5,498.4798423420619,104.1129600468475,368.089931890131,193.3775105203003,0.02860950815250513,0.033363959717098046,0.00013990362194932378,0.00025879917184265007,0.0387439641179902,0.017962898558807366,92.87989104579604,56.034532185810356,357.27043818172797,"(255, 255, 0, 255)"
1#0.9,0,498.7944410823785,77.88680997538951,1.8,1.5,499.6944410823785,78.63680997538951,369.4561704430867,175.4540874824142,0.02871569799806363,0.030271581691237785,0.00013990362194932378,0.00025879917184265007,0.03883836787520429,0.013567427531985768,92.87991124861195,56.03430330477435,357.27043818172734,"(255, 255, 0, 255)"
2#0.0,0,496.1296668041894,66.72022576029578,1.8,1.5,497.0296668041894,67.47022576029578,369.4256947314983,167.5549104065632,0.028713329296712133,0.028908714700925327,0.00013990362194932378,0.00025879917184265007,0.03863125033453982,0.011640825700534123,92.87986879568628,56.034202932787984,357.2704381817276,"(255, 255, 0, 255)"
2#0.1,0,493.09087378279355,63.18870688688261,1.8,1.5,493.9908737827935,63.93870688688261,369.0192218608648,164.6168909623321,0.02868173650403115,0.02840181003490892,0.00013990362194932378,0.00025879917184265007,0.03839506247340226,0.011031522927343445,92.87982012757057,56.034171155045414,177.27018779741934,"(255, 255, 0, 255)"
2#0.2,0,491.47821766729817,97.01098399125064,1.8,1.5,492.37821766729814,97.76098399125064,367.1765949491524,187.33368847352608,0.02853851973800345,0.032321202290118374,0.00013990362194932378,0.00025879917184265007,0.038269720011448634,0.016866974463638825,92.8797933031484,56.03447501875058,177.2701877974194,"(255, 255, 0, 255)"
2#0.3,0,490.657293268942,114.22825196062828,1.8,1.5,491.557293268942,114.97825196062828,366.108411122099,200.5027763391516,0.028455495967829862,0.03459330164581635,0.00013990362194932378,0.00025879917184265007,0.03820591429107275,0.01983751759155077,92.87977964798313,56.03462970090128,177.27018779741934,"(255, 255, 0, 255)"
2#0.4,0,488.194707515695,165.87612464674456,1.8,1.5,489.09470751569495,166.62612464674456,362.2059598572878,248.6140866736131,0.028152180930925523,0.04289407982636526,0.00013990362194932378,0.00025879917184265007,0.038014511698717154,0.028748468710618452,92.87973868494471,56.03509371200198,177.26465091625982,"(255, 255, 0, 255)"
2#0.5,0,485.8623791196436,214.68894091948687,1.8,1.5,486.7623791196436,215.43894091948687,357.1298062551497,311.17632741395136,0.02775764077841984,0.05368811722117863,0.00013990362194932378,0.00025879917184265007,0.037833233259726685,0.03717027966174721,92.87969989059731,56.03553225247075,177.27453876404337,"(255, 255, 0, 255)"
2#0.6,0,483.5817728277859,262.59743908611637,1.8,1.5,484.4817728277859,263.34743908611637,349.9541166633142,399.65492704620885,0.02719991579848548,0.06895357609492907,0.00013990362194932378,0.00025879917184265007,0.03765597488168707,0.0454360660949131,92.87966195072153,56.03596266852263,177.2747174156128,"(255, 255, 0, 255)"
2#0.7,0,478.83965811725557,294.89494559179735,1.8,1.5,479.73965811725554,295.64494559179735,341.4224312868271,486.92024420902504,0.026536797084317353,0.08400970396981107,0.00013990362194932378,0.00025879917184265007,0.03728739764629687,0.05100844471908167,92.87958494205607,56.036252783234026,177.28226561936722,"(255, 255, 0, 255)"
3#0.0,0,506.3653257569359,519.6796661254955,1.8,1.5,507.26532575693585,520.4296661254955,857.5039980703928,-8420.07035556736,0.06664884175892995,-1.4527381565851207,0.00013990362194932378,0.00025879917184265007,0.0394268090903883,0.08979117773041674,92.88002043322079,56.03827287508012,85.91438322002439,"(255, 255, 0, 255)"
3#0.1,0,487.5793228196623,518.380640598102,1.8,1.5,488.4793228196623,519.130640598102,694.6992443903467,-4506.589166899067,0.053994966919815535,-0.7775343628190247,0.00013990362194932378,0.00025879917184265007,0.037966681394346516,0.08956705324328883,92.87971895904711,56.03826090998039,203.18516009422638,"(255, 255, 0, 255)"
3#0.2,0,494.0500395534302,521.8558888893978,1.8,1.5,494.9500395534302,522.6058888893978,690.2734712518271,-4758.274811001652,0.05365097709092392,-0.8209583869913132,0.00013990362194932378,0.00025879917184265007,0.03846961289860331,0.09016664749644544,92.87982271530677,56.03829223581621,264.6243602029032,"(255, 255, 0, 255)"
3#0.3,0,539.5087669761195,524.5086551963792,1.8,1.5,540.4087669761195,525.2586551963792,-915.0904670582726,36302.055193369415,-0.07112470597375038,6.26329454682012,0.00013990362194932378,0.00025879917184265007,0.042002857685070685,0.09062433664533802,92.88055224285752,56.038316778974306,267.28311613988853,"(255, 255, 0, 255)"
3#0.4,0,546.9979448362726,524.8620082732751,1.8,1.5,547.8979448362726,525.6120082732751,-109.08158374727407,15656.044126211988,-0.008478282585673408,2.701180836130433,0.00013990362194932378,0.00025879917184265007,0.04258494830065852,0.0906853016344505,92.88067243256411,56.03832007009831,267.36287087247155,"(255, 255, 0, 255)"
3#0.5,0,555.1585279489796,525.2331200673809,1.8,1.5,556.0585279489795,525.9831200673809,121.28938236079468,9751.971656308027,0.009427124386817556,1.682534792323676,0.00013990362194932378,0.00025879917184265007,0.04321922337548418,0.09074933058443424,92.88080339769415,56.03832353107445,267.4486874355976,"(255, 255, 0, 255)"
