vehicle,vclass,x_metres,y_metres,width_metres,height_metres,bb_x_metres,bb_y_metres,bb_x_homographed,bb_y_homographed,bb_x_homographed_normalised,bb_y_homographed_normalised,width_normalised,height_normalised,bb_x_normalised,bb_y_normalised,lon,lat,angle,color
0#0.0,0,507.349871353551,522.9388090212552,1.8,1.5,508.249871353551,523.6888090212552,783.2464959398117,-7191.699544886632,0.06087723425616443,-1.2408039242385493,0.00013990362194932378,0.00025879917184265007,0.03950333214313314,0.09035348671864307,92.88003614408403,56.038302173414195,267.2053077138372,"(255, 255, 0, 255)"
0#0.1,0,519.5036080224236,526.7296050747672,1.8,1.5,520.4036080224236,527.4796050747672,866.571994460881,-10107.719591009007,0.06735364483607034,-1.7439129729139073,0.00013990362194932378,0.00025879917184265007,0.040447972021018457,0.09100752330482524,92.88023110307181,56.03833642270068,267.2045109520367,"(255, 255, 0, 255)"
0#0.2,0,527.0019518461535,527.0957435081931,1.8,1.5,527.9019518461535,527.8457435081931,1104.7558108964834,-16701.05689840673,0.08586629961887791,-2.8814797961364267,0.00013990362194932378,0.00025879917184265007,0.041030775054107994,0.09107069418705883,92.88035143956783,56.03833982915485,267.20451095203543,"(255, 255, 0, 255)"
0#0.3,0,534.4922980759203,527.4614914251805,1.8,1.5,535.3922980759203,528.2114914251805,2154.519485316129,-45760.31920296039,0.1674583775311774,-7.895155141987645,0.00013990362194932378,0.00025879917184265007,0.04161295648032957,0.09113379769240519,92.88047164773653,56.03834323185863,267.2045109520354,"(255, 255, 0, 255)"
0#0.4,0,535.9672711719418,530.7413259195894,1.8,1.5,536.8672711719418,531.4913259195894,1353.2294866283096,-25642.471614907277,0.10517872583773585,-4.424166945291111,0.00013990362194932378,0.00025879917184265007,0.041727597635002465,0.09169967665969452,92.88049522965036,56.038372723669525,267.20451095203543,"(255, 255, 0, 255)"
1#0.0,0,492.91342645162297,201.2741723021295,1.8,1.5,493.81342645162295,202.0241723021295,360.5662218194773,292.085675317893,0.02802473354729343,0.05039435391958126,0.00013990362194932378,0.00025879917184265007,0.03838127051543781,0.03485579232265864,92.87981342460941,56.035411832752004,357.2656163654882,"(255, 255, 0, 255)"
1#0.1,0,496.2823609986719,130.57756872535117,1.8,1.5,497.18236099867187,131.32756872535117,366.4142584699398,215.36035057297946,0.02847926771878904,0.03715672025068659,0.00013990362194932378,0.00025879917184265007,0.038643118373905785,0.022658310684153065,92.8798694641006,56.03477668537072,357.27043818172734,"(255, 255, 0, 255)"
1#0.2,0,497.73009172316654,100.21148651562336,1.8,1.5,498.6300917231665,100.96148651562336,368.26871300388495,191.0321151820825,0.028623403777699747,0.03295930213631513,0.00013990362194932378,0.00025879917184265007,0.038755642136108076,0.017419166065497472,92.87989354495592,56.034503872564116,357.27043818172734,"(255, 255, 0, 255)"
1#0.3,0,499.14210180452653,70.59464307499731,1.8,1.5,500.0421018045265,71.34464307499731,369.81640690099505,170.72821408732403,0.028743697100963393,0.02945621361064942,0.00013990362194932378,0.00025879917184265007,0.038865389538669866,0.012309289695479177,92.87991703132145,56.03423779099906,357.27043818172734,"(255, 255, 0, 255)"
2#0.0,0,482.3161974714732,289.1667737482146,1.8,1.5,483.21619747147315,289.9167737482146,344.4368856262919,467.6799754201774,0.02677109324003512,0.08069012688408858,0.00013990362194932378,0.00025879917184265007,0.037557609006021536,0.05002014729955394,92.87964089686513,56.03620137078011,177.27083076249872,"(255, 255, 0, 255)"
2#0.1,0,476.5618202240681,342.6360649777848,1.8,1.5,477.46182022406805,343.3860649777848,324.51596269181124,689.1010707532629,0.02522275475608668,0.11889252428455191,0.00013990362194932378,0.00025879917184265007,0.037110354439924456,0.05924535282570476,92.879547049297,56.03668169536573,177.2498919157593,"(255, 255, 0, 255)"
