vehicle,vclass,x_metres,y_metres,width_metres,height_metres,bb_x_metres,bb_y_metres,bb_x_homographed,bb_y_homographed,bb_x_homographed_normalised,bb_y_homographed_normalised,width_normalised,height_normalised,bb_x_normalised,bb_y_normalised,lon,lat,angle,color
0#0.0,0,487.94961622375433,521.2818458647552,1.8,1.5,488.8496162237543,522.0318458647552,665.8228226782708,-4109.556279001806,0.05175056914956247,-0.7090331744309534,0.00013990362194932378,0.00025879917184265007,0.03799546216568896,0.09006760625685906,92.87972482108653,56.03828698272152,264.6243602029032,"(255, 255, 0, 255)"
0#0.1,0,516.8244561637597,526.5987841245011,1.8,1.5,517.7244561637597,527.3487841245011,820.7305615543655,-8838.749959359786,0.06379065455886565,-1.5249741130710464,0.00013990362194932378,0.00025879917184265007,0.04023973699391883,0.09098495240243289,92.88018810694949,56.038335205549046,267.2045109520354,"(255, 255, 0, 255)"
0#0.2,0,527.0019518461535,527.0957435081931,1.8,1.5,527.9019518461535,527.8457435081931,1104.7558108964834,-16701.05689840673,0.08586629961887791,-2.8814797961364267,0.00013990362194932378,0.00025879917184265007,0.041030775054107994,0.09107069418705883,92.88035143956783,56.03833982915485,267.20451095203543,"(255, 255, 0, 255)"
0#0.3,0,534.4922980759203,527.4614914251805,1.8,1.5,535.3922980759203,528.2114914251805,2154.519485316129,-45760.31920296039,0.1674583775311774,-7.895155141987645,0.00013990362194932378,0.00025879917184265007,0.04161295648032957,0.09113379769240519,92.88047164773653,56.03834323185863,267.2045109520354,"(255, 255, 0, 255)"
0#0.4,0,533.9255331717469,530.6416294038746,1.8,1.5,534.8255331717469,531.3916294038746,1175.3996589483322,-20295.239394461187,0.09135703862492865,-3.501594098423255,0.00013990362194932378,0.00025879917184265007,0.04156890511205867,0.09168247574255946,92.88046246296835,56.03837179616957,267.20451095203674,"(255, 255, 0, 255)"
1#0.0,0,483.4979178924442,398.7330167141163,1.8,1.5,484.3979178924442,399.4830167141163,294.1860776248105,1162.909479762166,0.022865387659319947,0.20064000686027708,0.00013990362194932378,0.00025879917184265007,0.03764945732103561,0.06892391592721123,92.8796567989031,56.03718582783187,357.27038537722024,"(255, 255, 0, 255)"
1#0.1,0,486.1394304340444,343.31562015908577,1.8,1.5,487.0394304340444,344.06562015908577,331.3271000247227,675.6586841393217,0.025752145190791442,0.11657327193570077,0.00013990362194932378,0.00025879917184265007,0.037854766861032514,0.05936259837113281,92.87970074213999,56.0366879510322,357.27130842692276,"(255, 255, 0, 255)"
1#0.2,0,487.8001343668885,308.4741416073863,1.8,1.5,488.7001343668885,309.2241416073863,342.8232937729483,524.8405687454531,0.026645678048573627,0.09055220302716581,0.00013990362194932378,0.00025879917184265007,0.03798384380280495,0.05335130117449729,92.87972836844405,56.036374930815484,357.2708307624983,"(255, 255, 0, 255)"
1#0.3,0,491.6246704522178,228.25802749228995,1.8,1.5,492.5246704522178,229.00802749228995,357.48811462303763,332.4578513265116,0.027785490021998885,0.05735987773059206,0.00013990362194932378,0.00025879917184265007,0.03828110294203465,0.039511391906882326,92.87979198839861,56.035654259109016,357.2656163654888,"(255, 255, 0, 255)"
1#0.4,0,495.92785734954555,138.01326568949332,1.8,1.5,496.8278573495455,138.76326568949332,365.91086944846313,221.96421515068013,0.0284401421924812,0.03829610337313322,0.00013990362194932378,0.00025879917184265007,0.03861556484917966,0.02394121216174833,92.8798635674055,56.03484348863052,357.27043818172797,"(255, 255, 0, 255)"
