vehicle,vclass,x_metres,y_metres,width_metres,height_metres,bb_x_metres,bb_y_metres,bb_x_homographed,bb_y_homographed,bb_x_homographed_normalised,bb_y_homographed_normalised,width_normalised,height_normalised,bb_x_normalised,bb_y_normalised,lon,lat,angle,color
0#0.10,0,503.05118095472517,522.6487598317232,1.8,1.5,503.95118095472515,523.3987598317232,743.7431816587801,-6167.675525786546,0.057806869396765125,-1.064126212178493,0.00013990362194932378,0.00025879917184265007,0.03916921972289174,0.09030344372528006,92.8799671592539,56.03829950026826,266.271032238093,"(255, 255, 0, 255)"
0#0.11,0,507.9571140667197,526.1657985452339,1.8,1.5,508.8571140667197,526.9157985452339,725.6503380247372,-6206.765996825954,0.05640061697689547,-1.0708705998664516,0.00013990362194932378,0.00025879917184265007,0.03955052961811905,0.09091024819621012,92.88004580024446,56.038331176965855,267.20451095203543,"(255, 255, 0, 255)"
0#0.12,0,519.3915525641139,526.7241334918514,1.8,1.5,520.2915525641139,527.4741334918514,864.4021876034819,-10047.655608842528,0.06718499825924777,-1.7335499670190695,0.00013990362194932378,0.00025879917184265007,0.04043926259630918,0.09100657927740707,92.88022930476002,56.03833637179363,267.2045109520354,"(255, 255, 0, 255)"
0#0.13,0,533.9709641265275,527.4360350844192,1.8,1.5,534.8709641265275,528.1860350844192,1977.8392033638738,-40869.50541086438,0.15372603787998396,-7.051329435966939,0.00013990362194932378,0.00025879917184265007,0.04157243619823779,0.09112940563913376,92.88046328115338,56.03834299503159,267.20451095203674,"(255, 255, 0, 255)"
0#0.14,0,533.4104249431756,530.6164770603322,1.8,1.5,534.3104249431756,531.3664770603322,1141.5265410039754,-19276.695823666272,0.0887242764654108,-3.3258619433516685,0.00013990362194932378,0.00025879917184265007,0.041528868719351436,0.09167813613877367,92.88045419629209,56.03837156217007,267.20451095203674,"(255, 255, 0, 255)"
0#0.3,0,485.8241222125885,148.49792585668155,1.8,1.5,486.7241222125885,149.24792585668155,362.8853055538261,230.2488989517732,0.02820498255509296,0.03972548291093395,0.00013990362194932378,0.00025879917184265007,0.0378302597709147,0.025750159740628286,92.87970112645002,56.03493753400076,177.27568952212874,"(255, 255, 0, 255)"
0#0.4,0,484.8048005123512,169.9159184648006,1.8,1.5,485.7048005123512,170.6659184648006,361.012372761841,252.65522173161645,0.028059410287722755,0.04359130809724231,0.00013990362194932378,0.00025879917184265007,0.03775103377213984,0.029445465573637093,92.87968416937527,56.0351299560034,177.24550613600422,"(255, 255, 0, 255)"
0#0.5,0,481.7990738070432,300.01498031215993,1.8,1.5,482.6990738070432,300.76498031215993,341.7207293101624,501.16676833449077,0.026559982069808984,0.08646769640001564,0.00013990362194932378,0.00025879917184265007,0.037517415965105175,0.051891818549371964,92.87963229425472,56.036298832427796,177.27083076249806,"(255, 255, 0, 255)"
0#0.6,0,480.25848230639406,332.3348712410719,1.8,1.5,481.15848230639403,333.0848712410719,331.2937747355496,629.7184730815901,0.025749555008203764,0.10864707955168912,0.00013990362194932378,0.00025879917184265007,0.03739767467016897,0.05746805922033676,92.8796066654475,56.03658919836767,177.27130842692296,"(255, 255, 0, 255)"
0#0.7,0,478.22280999584507,375.0486616144205,1.8,1.5,479.12280999584505,375.7986616144205,307.84186085733074,918.8556620756506,0.02392677295642241,0.15853272292540552,0.00013990362194932378,0.00025879917184265007,0.037239453598309116,0.06483758827025889,92.87957279981873,56.03697294437552,177.2703853772203,"(255, 255, 0, 255)"
