vehicle,vclass,x_metres,y_metres,width_metres,height_metres,bb_x_metres,bb_y_metres,bb_x_homographed,bb_y_homographed,bb_x_homographed_normalised,bb_y_homographed_normalised,width_normalised,height_normalised,bb_x_normalised,bb_y_normalised,lon,lat,angle,color
0#0.10,0,503.03899236247037,522.6478684890923,1.8,1.5,503.93899236247034,523.3978684890923,743.6476456964231,-6165.187949020501,0.0577994439372317,-1.063697023640528,0.00013990362194932378,0.00025879917184265007,0.039168272373890124,0.09030328993945691,92.87996696365487,56.03829949206937,266.2675190123226,"(255, 255, 0, 255)"
0#0.11,0,507.9571140667197,526.1657985452339,1.8,1.5,508.8571140667197,526.9157985452339,725.6503380247372,-6206.765996825954,0.05640061697689547,-1.0708705998664516,0.00013990362194932378,0.00025879917184265007,0.03955052961811905,0.09091024819621012,92.88004580024446,56.038331176965855,267.20451095203543,"(255, 255, 0, 255)"
0#0.12,0,515.4693793353193,526.5326167522386,1.8,1.5,516.3693793353193,527.2826167522386,801.5392527845486,-8307.501556410312,0.06229902477728498,-1.4333163485870102,0.00013990362194932378,0.00025879917184265007,0.04013441468485304,0.09097353636166987,92.8801663601246,56.03833458992539,267.20451095203543,"(255, 255, 0, 255)"
0#0.13,0,533.627074576774,527.4192432189116,1.8,1.5,534.527074576774,528.1692432189116,1880.472470446025,-38174.22693958257,0.14615828310632867,-6.586305545131568,0.00013990362194932378,0.00025879917184265007,0.041545707646259436,0.09112650849187569,92.88045776227153,56.03834283881213,267.20451095203543,"(255, 255, 0, 255)"
0#0.14,0,523.6725456467468,526.9331711323797,1.8,1.5,524.5725456467468,527.6831711323797,970.0151980864487,-12971.205212609115,0.07539368864343608,-2.2379581112162032,0.00013990362194932378,0.00025879917184265007,0.04077199950619826,0.09104264512290884,92.88029800788942,56.03833831663939,267.2045109520354,"(255, 255, 0, 255)"
0#0.15,0,534.6458308250996,530.6768009911742,1.8,1.5,535.5458308250995,531.4268009911742,1229.1256159298148,-21910.74547684174,0.09553284749959698,-3.780321855907822,0.00013990362194932378,0.00025879917184265007,0.04162488969571736,0.09168854399433647,92.88047402261205,56.03837212338005,267.2045109520354,"(255, 255, 0, 255)"
0#0.5,0,482.268291402868,222.90649340465663,1.8,1.5,483.16829140286796,223.65649340465663,355.0315754544739,324.14738906732407,0.027594557395808635,0.0559260505637205,0.00013990362194932378,0.00025879917184265007,0.03755388554351531,0.03858807684690418,92.87964198074177,56.03560602988526,177.26561636548834,"(255, 255, 0, 255)"
0#0.6,0,484.79619402230526,237.0858193412793,1.8,1.5,485.69619402230524,237.8358193412793,354.12470472730934,348.230135847034,0.02752407156282522,0.06008111384524396,0.00013990362194932378,0.00025879917184265007,0.03775036483929001,0.04103447538669415,92.87968215379438,56.03573346888521,177.27453876404334,"(255, 255, 0, 255)"
0#0.7,0,480.0396558605763,269.6346106115433,1.8,1.5,480.9396558605763,270.3846106115433,347.2582199953515,417.1061222421758,0.02699037929390265,0.07196447933784951,0.00013990362194932378,0.00025879917184265007,0.03738066655219775,0.04665020887017655,92.87960490723172,56.03602584115592,177.2747174156125,"(255, 255, 0, 255)"
0#0.8,0,483.0287010872246,206.98510501356867,1.8,1.5,483.92870108722457,207.73510501356867,357.07222651334484,299.7479160439504,0.027753165437070168,0.05171634162248971,0.00013990362194932378,0.00025879917184265007,0.037612987804074655,0.03584111542677168,92.8796546294036,56.03546299014079,177.26561636548834,"(255, 255, 0, 255)"
0#0.9,0,494.3325080528353,521.8824688598362,1.8,1.5,495.23250805283527,522.6324688598362,691.5781214306884,-4792.889465343377,0.053752380027256984,-0.826930549576152,0.00013990362194932378,0.00025879917184265007,0.038491567546466286,0.09017123341267014,92.87982724811309,56.038292479048884,264.6243602029032,"(255, 255, 0, 255)"
1#0.0,0,481.10247857985405,473.83182539695224,1.8,1.5,482.002478579854,474.58182539695224,-238.42451150560376,8247.192717975224,-0.018531362622851218,1.4229110969591483,0.00013990362194932378,0.00025879917184265007,0.03746327363437385,0.08188092225620293,92.87961625341077,56.03786054334478,358.5187707492494,"(255, 255, 0, 255)"
1#0.1,0,481.30811865594444,465.87918507338543,1.8,1.5,482.2081186559444,466.62918507338543,-5.154133443647782,5141.927510576812,-0.00040060107598692535,0.8871510542748122,0.00013990362194932378,0.00025879917184265007,0.037479256851853285,0.08050883110306857,92.87961977626622,56.03778909313076,358.5187707492494,"(255, 255, 0, 255)"
1#0.10,0,484.5739494204061,376.1637445203553,1.8,1.5,485.4739494204061,376.9137445203553,313.8252599518716,905.2667104437313,0.024391828070252728,0.15618818330637185,0.00013990362194932378,0.00025879917184265007,0.03773309104775424,0.06502997662532009,92.87967469936129,56.03698306268746,357.27038537722024,"(255, 255, 0, 255)"
1#0.11,0,485.9876551946446,346.500115319704,1.8,1.5,486.8876551946446,347.250115319704,329.9904792158322,693.1938558157177,0.02564825736171554,0.11959866387434742,0.00013990362194932378,0.00025879917184265007,0.037842970246746814,0.05991202817800275,92.87969821728402,56.03671656093553,357.2713084269227,"(255, 255, 0, 255)"
1#0.12,0,486.344748088353,339.00771671501496,1.8,1.5,487.244748088353,339.75771671501496,333.04324718284255,653.1444939969709,0.025885531414801998,0.1126888360933352,0.00013990362194932378,0.00025879917184265007,0.0378707250185258,0.058619343808663724,92.87970415769448,56.03664924828788,357.2713084269234,"(255, 255, 0, 255)"
1#0.13,0,486.70184168358725,331.51530339115527,1.8,1.5,487.6018416835872,332.26530339115527,335.8004089910616,616.973198948187,0.02609982970550766,0.10644810195793426,0.00013990362194932378,0.00025879917184265007,0.03789847984483034,0.057326656899785236,92.87971009809576,56.03658193550694,357.2713084269234,"(255, 255, 0, 255)"
1#0.14,0,487.41609798823316,316.53044660807774,1.8,1.5,488.31609798823314,317.28044660807774,340.5845308438749,554.2105814502179,0.026471671913871824,0.09561949300383331,0.00013990362194932378,0.00025879917184265007,0.03795399486928596,0.05474127788269112,92.87972197994584,56.03644730967228,357.27083076249835,"(255, 255, 0, 255)"
1#0.15,0,487.7732534999596,309.0380477233143,1.8,1.5,488.67325349995957,309.7880477233143,342.6732150347531,526.8094303833992,0.026634013293545245,0.09089189620141463,0.00013990362194932378,0.00025879917184265007,0.03798175450800245,0.05344859346503007,92.87972792127789,56.036379997018955,357.27083076249835,"(255, 255, 0, 255)"
1#0.16,0,488.4875645495637,294.05324940518886,1.8,1.5,489.38756454956365,294.80324940518886,346.3620751898866,478.4157982504879,0.026920727124971754,0.08254240825577776,0.00013990362194932378,0.00025879917184265007,0.038037273787468025,0.050863224535056734,92.87973980387989,56.036245371704254,357.2708307624983,"(255, 255, 0, 255)"
1#0.17,0,488.84471901231956,286.5608725257014,1.8,1.5,489.74471901231954,287.3108725257014,347.99890217913986,456.94249759610796,0.027047948249583387,0.07883755997172323,0.00013990362194932378,0.00025879917184265007,0.03806503334465409,0.04957054391402716,92.87974574513193,56.03617805924551,357.2708307624983,"(255, 255, 0, 255)"
1#0.18,0,489.5587624434438,271.5759886876804,1.8,1.5,490.4587624434438,272.3259886876804,350.92972385020806,418.4920934499132,0.027275744120177834,0.07220360480502298,0.00013990362194932378,0.00025879917184265007,0.0381205318236782,0.046985160229068394,92.87975762331627,56.03604343315204,357.27368900609383,"(255, 255, 0, 255)"
1#0.19,0,489.91555411690626,264.08336354496817,1.8,1.5,490.81555411690624,264.83336354496817,352.246821044817,401.2115019229209,0.02737811449128066,0.06922213628759849,0.00013990362194932378,0.00025879917184265007,0.038148263183344175,0.04569243677449416,92.87976355869041,56.03597611845391,357.2736890060938,"(255, 255, 0, 255)"
1#0.2,0,481.5020219955294,458.38043508955724,1.8,1.5,482.40202199552937,459.13043508955724,97.10459600404147,3780.6724839212866,0.007547380382717353,0.6522899385647493,0.00013990362194932378,0.00025879917184265007,0.03749432784047329,0.07921505091262201,92.87962309804556,56.037721720877514,358.51877074925005,"(255, 255, 0, 255)"
1#0.20,0,490.27239835318693,256.5896345830743,1.8,1.5,491.1723983531869,257.3396345830743,353.478160288026,385.0560727107539,0.027473819391265815,0.06643479515368424,0.00013990362194932378,0.00025879917184265007,0.03817599862841496,0.04439952287492656,92.87976949491812,56.035908793837905,357.2736890060938,"(255, 255, 0, 255)"
1#0.21,0,490.9902125666167,241.5422486460346,1.8,1.5,491.8902125666167,242.2922486460346,355.7233897579681,355.60382328673955,0.02764832813290596,0.061353316647125525,0.00013990362194932378,0.00025879917184265007,0.03823179018860692,0.04180335552899147,92.87978143519751,56.03577360622173,357.2656163654882,"(255, 255, 0, 255)"
1#0.22,0,491.35263356962776,233.95391084769616,1.8,1.5,492.25263356962773,234.70391084769616,356.7542110234006,342.08366466146373,0.027728447926581735,0.05902064607685709,0.00013990362194932378,0.00025879917184265007,0.038259959083602336,0.04049411850374329,92.87978746350439,56.035705431641475,357.2656163654888,"(255, 255, 0, 255)"
1#0.23,0,492.1572257954188,217.10743244690096,1.8,1.5,493.0572257954188,217.85743244690096,358.83491655093206,314.7933188681899,0.027890169170754864,0.05431216681645788,0.00013990362194932378,0.00025879917184265007,0.03832249539836925,0.03758754873134937,92.87980084656176,56.03555408075895,357.2656163654882,"(255, 255, 0, 255)"
1#0.24,0,492.92807673765896,200.96742595365743,1.8,1.5,493.82807673765893,201.71742595365743,360.59786568539687,291.67063723020925,0.028027193042546,0.050322746243997456,0.00013990362194932378,0.00025879917184265007,0.03838240919770394,0.03480286852202509,92.87981366828986,56.03540907690407,357.2656163654888,"(255, 255, 0, 255)"
1#0.25,0,494.81723305242224,161.30855682337403,1.8,1.5,495.7172330524222,162.05855682337403,364.1846581544382,244.61005193273598,0.028305973741212357,0.04220325257638647,0.00013990362194932378,0.00025879917184265007,0.03852924242596162,0.027960413530602836,92.87984509351962,56.03505277652168,357.27043818172734,"(255, 255, 0, 255)"
1#0.26,0,496.81551977072337,119.3945891635941,1.8,1.5,497.71551977072335,120.1445891635941,367.13291268698623,205.9324629451432,0.028535124567619013,0.03553010057714685,0.00013990362194932378,0.00025879917184265007,0.03868455773128581,0.020728880117942394,92.87987833244657,56.03467621603921,357.27043818172797,"(255, 255, 0, 255)"
1#0.27,0,498.5080798726455,83.89322255564709,1.8,1.5,499.4080798726455,84.64322255564709,369.14964404435165,179.47534885358832,0.028691873468393567,0.030965381099652918,0.00013990362194932378,0.00025879917184265007,0.03881611066941127,0.014603730599663056,92.87990648549452,56.03435726716496,357.27043818172797,"(255, 255, 0, 255)"
1#0.28,0,499.2663957435167,67.98758369186396,1.8,1.5,500.16639574351666,68.73758369186396,369.9421488032075,169.07863005087026,0.028753470294046905,0.029171606288970024,0.00013990362194932378,0.00025879917184265007,0.03887505018992046,0.011859486489279496,92.8799190987223,56.03421436883845,357.27043818172797,"(255, 255, 0, 255)"
1#0.3,0,481.696641741331,450.85397980102687,1.8,1.5,482.596641741331,451.60397980102687,157.37755331773673,2978.3266445214804,0.012232049845930104,0.5138589793860388,0.00013990362194932378,0.00025879917184265007,0.03750945451121801,0.07791649064890041,92.8796264320859,56.03765409970607,358.51877074925005,"(255, 255, 0, 255)"
1#0.4,0,481.89111729100415,443.3331009544396,1.8,1.5,482.7911172910041,444.0831009544396,196.9726979891736,2451.2411819280996,0.015309552152119819,0.42291945857972735,0.00013990362194932378,0.00025879917184265007,0.037524569974429045,0.07661889250421662,92.8796297636442,56.037586528635146,358.5187707492494,"(255, 255, 0, 255)"
1#0.5,0,482.08600829606894,435.7961553597614,1.8,1.5,482.9860082960689,436.5461553597614,225.04170055458144,2077.5902374880447,0.01749119388734505,0.35845242192685384,0.00013990362194932378,0.00025879917184265007,0.03753971772859233,0.07531852231879942,92.87963310230782,56.037518813212245,358.5187707492494,"(255, 255, 0, 255)"
1#0.6,0,482.78767660659463,413.6300048478621,1.8,1.5,483.6876766065946,414.3800048478621,274.5363082336748,1420.6911387992106,0.02133812437693726,0.2451157934436181,0.00013990362194932378,0.00025879917184265007,0.037594254360842114,0.07149413472185336,92.87964498349098,56.03731966421828,357.2703853772196,"(255, 255, 0, 255)"
1#0.7,0,483.14493430329105,406.13668704951766,1.8,1.5,484.04493430329103,406.88668704951766,285.33361486379715,1279.043287323649,0.02217733676852146,0.22067689567350743,0.00013990362194932378,0.00025879917184265007,0.037622021941807166,0.07020129176147648,92.87965092675888,56.03725234332364,357.27038537722024,"(255, 255, 0, 255)"
1#0.8,0,483.5021869103915,398.64347600313323,1.8,1.5,484.4021869103915,399.39347600313323,294.2839840574241,1161.6250635368563,0.022872997361839276,0.2004184029566695,0.00013990362194932378,0.00025879917184265007,0.03764978912718728,0.06890846721931215,92.87965686992126,56.03718502338703,357.27038537721955,"(255, 255, 0, 255)"
1#0.9,0,483.85944096404074,391.1502346160474,1.8,1.5,484.7594409640407,391.9002346160474,301.8240982153394,1062.7077124847401,0.023459046962174677,0.18335191726789857,0.00013990362194932378,0.00025879917184265007,0.03767755642499928,0.06761563744238222,92.87966281308685,56.037117703176804,357.27038537722024,"(255, 255, 0, 255)"
2#0.0,0,484.21669585768666,383.6569756104125,1.8,1.5,485.11669585768664,384.4069756104125,308.26291410506684,978.2380879691045,0.02395949899775119,0.16877813802089447,0.00013990362194932378,0.00025879917184265007,0.037705323788099376,0.06632280462567502,92.87966875624556,56.03705038280725,357.27038537722024,"(255, 255, 0, 255)"
2#0.1,0,484.93120581128045,368.6704541110345,1.8,1.5,485.8312058112804,369.4204541110345,318.6787458885368,841.5947338437933,0.024769061548930264,0.14520268009727283,0.00013990362194932378,0.00025879917184265007,0.03776085852722527,0.06373713839044763,92.8796806425032,56.0369157420337,357.27038537722024,"(255, 255, 0, 255)"
2#0.10,0,489.7495641534961,133.2660774358281,1.8,1.5,490.6495641534961,134.0160774358281,364.8044666716069,216.57843542097257,0.028354147883693993,0.03736687981728305,0.00013990362194932378,0.00025879917184265007,0.038135361740517335,0.023122166569328518,92.87976454878965,56.034800739168475,177.27018779741869,"(255, 255, 0, 255)"
2#0.11,0,488.21956683577224,165.35474950408243,1.8,1.5,489.1195668357722,166.10474950408243,362.25171609013046,248.04998166149417,0.028155737299092994,0.042796753219719486,0.00013990362194932378,0.00025879917184265007,0.03801644387033827,0.028658514407191586,92.87973909846349,56.0350890279012,177.2672275640723,"(255, 255, 0, 255)"
2#0.12,0,486.13144265906874,209.03684224048126,1.8,1.5,487.0314426590687,209.78684224048126,357.8102372676484,302.78640775384065,0.027810526757939404,0.052240581047936614,0.00013990362194932378,0.00025879917184265007,0.037854146017337845,0.03619510735688082,92.87970436664527,56.03548147329333,177.27453876404337,"(255, 255, 0, 255)"
2#0.13,0,487.2727391516444,185.07382674683478,1.8,1.5,488.17273915164435,185.82382674683478,360.4074261243662,270.7642259601767,0.02801239127346232,0.04671570496207327,0.00013990362194932378,0.00025879917184265007,0.03794285241346528,0.032060701647141955,92.8797233524004,56.035266186499506,177.26816633725383,"(255, 255, 0, 255)"
2#0.14,0,486.70112506615646,197.06977606929766,1.8,1.5,487.60112506615644,197.81977606929766,359.1618009050859,286.1212203574199,0.02791557600692413,0.0493652899167391,0.00013990362194932378,0.00025879917184265007,0.03789842414628917,0.03413039614722182,92.8797138436456,56.03537395963835,177.27453876404334,"(255, 255, 0, 255)"
2#0.15,0,489.29337324541837,75.59007500072569,1.8,1.5,490.19337324541834,76.34007500072569,367.7730209975686,171.7746210901063,0.028584876496002533,0.029636753121136353,0.00013990362194932378,0.00025879917184265007,0.03809990465143932,0.013171165459062403,92.87975883874016,56.03428252041132,177.2756895221281,"(255, 255, 0, 255)"
2#0.16,0,485.7765285646598,149.49812750021874,1.8,1.5,486.6765285646598,150.24812750021874,362.80324949195915,231.23057822853627,0.028198604810505137,0.0398948547668282,0.00013990362194932378,0.00025879917184265007,0.037826560591066365,0.025922727311977006,92.87970033469816,56.034946519941386,177.27568952212815,"(255, 255, 0, 255)"
2#0.17,0,480.137237696798,334.8787833708519,1.8,1.5,481.037237696798,335.6287833708519,330.2785258984881,642.2353725030384,0.025670645569601126,0.11080665502122816,0.00013990362194932378,0.00025879917184265007,0.03738825102571102,0.057906967455288456,92.87960464843353,56.036612053191654,177.27130842692364,"(255, 255, 0, 255)"
2#0.18,0,477.58132239679594,321.4035135790025,1.8,1.5,478.4813223967959,322.1535135790025,333.29750972427365,584.1256219122718,0.025905293776175474,0.10078081813531257,0.00013990362194932378,0.00025879917184265007,0.03718959446578547,0.05558204168029718,92.87956400545306,56.036490939599446,177.26622818103192,"(255, 255, 0, 255)"
2#0.19,0,474.55672923983354,384.67449361687267,1.8,1.5,475.4567292398335,385.42449361687267,295.57804950542226,1035.1703624018032,0.022973577608069503,0.17860082167042843,0.00013990362194932378,0.00025879917184265007,0.03695451027823982,0.06649835983727961,92.87951369270617,56.037059373792715,177.27038537722024,"(255, 255, 0, 255)"
2#0.2,0,487.0589419157582,324.0228572562081,1.8,1.5,487.9589419157582,324.7728572562081,338.3029269004115,584.1426193344163,0.02629433599412494,0.10078375074782889,0.00013990362194932378,0.00025879917184265007,0.03792623518698571,0.05603396432991858,92.87971603858362,56.03651462243027,357.27083076249835,"(255, 255, 0, 255)"
2#0.3,0,488.13040917178074,301.54564548008807,1.8,1.5,489.0304091717807,302.29564548008807,344.5924590297875,501.63114116586326,0.026783185063717352,0.08654781593613926,0.00013990362194932378,0.00025879917184265007,0.038009514159162185,0.052155908467924096,92.87973386259176,56.03631268433442,357.27083076249835,"(255, 255, 0, 255)"
